id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,29-079,1994,25.4,3,44,10,22.7,1.73,0.39,0.05,0.20,20.3,6,1,1,4.5,3.7,0.08,-1.5,-1.7,Matches
02bcaf8e,Bilal Brahimi,dz ALG,"FW,MF",Nice,23-020,2000,6.1,3,16,4,25.0,2.63,0.66,0.19,0.75,24.9,0,0,0,0.8,0.8,0.05,+2.2,+2.2,Matches
5b146df3,Lilian Brassier,fr FRA,DF,Brest,23-152,1999,24.4,0,13,1,7.7,0.53,0.04,0.00,0.00,19.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
b088d5d3,Andreas Bruus,dk DEN,"DF,FW",Troyes,24-077,1999,14.3,0,7,1,14.3,0.49,0.07,0.00,0.00,22.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
af69e7f0,Joe Bryan,eng ENG,"MF,DF",Nice,29-198,1993,1.8,0,1,0,0.0,0.54,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
3b676989,Adam Buksa,pl POL,"FW,MF",Lens,26-265,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7b082ec2,Maxime Busi,be BEL,DF,Reims,23-171,1999,7.1,0,3,0,0.0,0.42,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Nice,23-181,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148e136f,Rémy Cabella,fr FRA,"MF,FW",Lille,33-026,1990,19.1,4,31,18,58.1,1.62,0.94,0.13,0.22,15.0,6,0,0,4.6,4.6,0.15,-0.6,-0.6,Matches
46359159,Jimmy Cabot,fr FRA,"DF,MF",Lens,28-350,1994,5.7,0,5,1,20.0,0.88,0.18,0.00,0.00,17.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
928a4a61,Jens Cajuste,se SWE,MF,Reims,23-236,1999,11.1,3,20,5,25.0,1.80,0.45,0.15,0.60,18.8,0,0,0,1.2,1.2,0.06,+1.8,+1.8,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Marseille,26-198,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8577e60a,Mahdi Camara,fr FRA,MF,Brest,24-277,1998,16.0,0,15,4,26.7,0.94,0.25,0.00,0.00,17.5,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
489e80e3,Mohamed Camara,ml MLI,MF,Monaco,23-087,2000,17.4,0,20,5,25.0,1.15,0.29,0.00,0.00,28.9,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
5a6b06cd,Ousmane Camara,gn GUI,"FW,MF",Auxerre,21-151,2001,0.3,0,1,0,0.0,3.75,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
7d3dfdfd,Ousmane Camara,fr FRA,DF,Angers,20-028,2003,4.6,0,1,1,100.0,0.22,0.22,0.00,0.00,6.5,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
9f4a940f,Axel Camblan,fr FRA,"FW,MF",Brest,19-216,2003,0.8,0,1,1,100.0,1.32,1.32,0.00,0.00,6.8,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
79b2399c,Pierrick Capelle,fr FRA,"MF,DF",Angers,35-353,1987,12.6,0,14,6,42.9,1.11,0.47,0.00,0.00,18.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
