id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1cb49278,Andreas Christensen,dk DEN,DF,Barcelona,26-353,1996,14.0,15,10,6,9,0,7,10,70.0,3,11,9,2,14,29,41,0,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,23-311,1999,16.4,13,6,7,1,5,6,15,40.0,9,10,0,10,8,21,12,0,Matches
ec1a731e,Víctor Chust,es ESP,DF,Cádiz,23-024,2000,9.6,8,6,7,1,0,3,6,50.0,3,7,3,4,10,18,44,0,Matches
9a0408b6,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,29-013,1994,11.6,32,24,9,18,5,11,27,40.7,16,19,9,10,18,50,26,0,Matches
33a61a52,Carlos Clerc,es ESP,"DF,MF",Elche,31-036,1992,18.4,44,31,30,12,2,16,26,61.5,10,15,4,11,12,56,41,1,Matches
85dace26,Álex Collado,es ESP,MF,Elche,23-341,1999,6.0,22,11,11,9,2,7,11,63.6,4,10,1,9,2,24,3,0,Matches
b3f62bfc,Diego Collado,es ESP,FW,Villarreal,22-079,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
15937e17,Eray Cömert,ch SUI,DF,Valencia,25-053,1998,17.0,30,19,20,10,0,14,29,48.3,15,22,8,14,24,54,64,1,Matches
5ae499d0,Santi Comesaña,es ESP,MF,Rayo Vallecano,26-175,1996,17.2,48,30,20,27,1,26,51,51.0,25,18,1,17,19,67,10,0,Matches
0f26ffd7,Copete,es ESP,DF,Mallorca,23-170,1999,16.1,32,19,20,11,1,14,20,70.0,6,22,8,14,31,63,58,2,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Villarreal,31-320,1991,8.3,18,13,7,9,2,7,7,100.0,0,8,2,6,9,27,7,0,Matches
fb938d24,Jesús Corona,mx MEX,FW,Sevilla,30-082,1993,0.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
01eb744d,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,28-020,1995,10.8,6,2,3,2,1,4,13,30.8,9,11,0,11,9,15,4,0,Matches
c78b352d,Thierry Correia,pt POR,"DF,FW",Valencia,24-020,1999,17.1,50,35,32,16,2,22,38,57.9,16,16,1,15,20,70,37,2,Matches
808d48f3,Jaume Costa,es ESP,DF,Mallorca,35-011,1988,20.4,34,22,18,10,6,18,28,64.3,10,11,3,8,11,45,30,0,Matches
