id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
ae64d449,14,929,10,13,2,1,4,10,19,-9,12.8,16.3,-3.5,0,0,0,0
ae7058f9,25,1655,18,19,14,6,9,22,35,-13,21.2,30.9,-9.6,0,0,0,0
ae82fa48,16,729,8,6,2,10,14,14,17,-3,9.1,16.3,-7.2,0,0,0,0
ae94a6c5,1,11,0,0,0,1,0,1,0,1,0.3,0.0,0.3,0,0,0,0
ae9898c5,6,208,2,3,0,3,24,4,5,-1,2.8,3.6,-0.8,0,0,0,0
afa0d4e0,10,212,2,1,0,9,2,2,7,-5,3.6,4.5,-0.9,0,0,0,0
afe31d55,1,15,0,0,0,1,7,0,0,0,0.1,0.0,0.1,0,0,0,0
afe3b038,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
b0243215,8,262,2,2,0,6,12,4,9,-5,3.4,6.8,-3.3,0,0,0,0
b02af64f,2,50,0,1,0,1,0,0,0,0,0.1,0.0,0.1,0,0,0,0
b033f803,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
b056e3da,1,90,1,1,1,0,37,3,3,0,2.5,2.1,0.4,90,1,1,1
b05e416f,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,0,0
b0f7e36c,33,2450,27,31,8,2,1,55,29,26,53.3,27.6,25.8,0,0,0,0
b1236c63,22,701,7,4,2,18,8,12,10,2,11.4,8.5,3.0,0,0,0,0
b136c945,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,0,0
b1deecf8,12,968,10,12,10,0,13,11,14,-3,11.4,17.2,-5.8,0,0,0,0
b2561711,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
b31d385e,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,0,0
b3af9be1,31,2715,30,31,27,0,0,42,53,-11,44.5,49.7,-5.3,0,0,0,0
b3fd7075,18,383,4,4,0,14,13,10,9,1,6.6,7.7,-1.1,0,0,0,0
b4a3d61a,2,65,0,0,0,2,6,0,1,-1,1.2,0.4,0.8,0,0,0,0
b4a98bb4,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,0
b5bf1770,23,1959,21,21,20,2,11,32,49,-17,29.4,38.9,-9.5,0,0,0,0
b5e9854b,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
b6964eb6,16,1111,12,13,11,3,0,23,20,3,24.0,12.3,11.7,0,0,0,0
b6a1cdf9,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
b6b2b820,14,1165,12,14,10,0,0,18,24,-6,15.5,24.2,-8.6,0,0,0,0
b70bde8f,18,603,6,4,0,14,13,22,4,18,14.1,7.7,6.4,0,0,0,0
b7a5bc86,21,1139,12,12,3,9,6,17,21,-4,17.8,18.0,-0.2,0,0,0,0
b911a881,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
b96b595c,32,2813,31,32,30,0,0,51,44,7,48.6,39.2,9.3,0,0,0,0
ba1e04b3,33,1469,16,16,5,17,4,24,27,-3,25.9,23.6,2.4,0,0,0,0
ba3d3bea,19,568,6,4,0,15,14,7,14,-7,9.8,10.5,-0.7,0,0,0,0
bb376bed,29,1835,20,19,11,10,9,22,28,-6,23.3,26.7,-3.5,0,0,0,0
bbafc0c4,31,1947,21,20,16,11,3,26,38,-12,30.7,36.9,-6.1,0,0,0,0
bd84fc61,29,2247,25,26,18,3,2,27,52,-25,27.3,44.5,-17.2,0,0,0,0
bdb57d27,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
