id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
60344e4f,Josh Dasilva,eng ENG,MF,Brentford,24-162,1998,12.7,36,2.84,31,1,2,1,1,0,5,0.40,4,0,0,0,1,0,Matches
44781702,Ben Davies,wls WAL,DF,Tottenham,29-344,1993,20.3,31,1.52,28,0,0,3,0,0,6,0.29,4,0,0,2,0,0,Matches
9228b07c,Tom Davies,eng ENG,MF,Everton,24-277,1998,5.3,5,0.94,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
3e9e06cb,Craig Dawson,eng ENG,DF,West Ham,32-332,1990,8.0,12,1.50,10,0,0,1,1,0,1,0.12,0,0,0,0,1,0,Matches
3e9e06cb,Craig Dawson,eng ENG,DF,Wolves,32-332,1990,8.2,5,0.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
e46012d4,Kevin De Bruyne,be BEL,MF,Manchester City,31-279,1991,22.5,146,6.48,99,28,6,7,3,3,22,0.98,18,2,0,1,1,0,Matches
11f54bd5,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,26-208,1996,1.2,5,4.09,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
5a7301ae,Leander Dendoncker,be BEL,MF,Aston Villa,27-353,1995,4.1,7,1.70,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
5a7301ae,Leander Dendoncker,be BEL,MF,Wolves,27-353,1995,2.4,4,1.68,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2c44a35d,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,25-139,1997,6.9,23,3.35,13,1,2,1,5,1,2,0.29,1,0,0,0,1,0,Matches
9d8cf204,Halil Dervişoğlu,tr TUR,MF,Brentford,23-116,1999,0.1,1,11.25,0,0,0,1,0,0,1,11.25,0,0,0,1,0,0,Matches
5c74c0f5,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,24-209,1998,22.7,67,2.95,52,0,7,2,4,2,9,0.40,6,0,1,0,1,1,Matches
11ff3d56,Ibrahima Diallo,fr FRA,MF,Southampton,24-026,1999,8.9,10,1.12,8,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
31c69ef1,Rúben Dias,pt POR,DF,Manchester City,25-324,1997,16.2,13,0.80,10,0,0,3,0,0,1,0.06,1,0,0,0,0,0,Matches
4a1a9578,Luis Díaz,co COL,FW,Liverpool,26-080,1997,6.8,20,2.94,13,0,4,1,2,0,4,0.59,2,0,2,0,0,0,Matches
ac861941,Eric Dier,eng ENG,DF,Tottenham,29-078,1994,25.3,23,0.91,18,1,0,4,0,0,2,0.08,1,0,0,1,0,0,Matches
1b84dbe1,Lucas Digne,fr FRA,DF,Aston Villa,29-257,1993,14.4,23,1.60,19,3,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
