id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
8b0b02c9,Duje Čop,hr CRO,"FW,MF",hr Dinamo Zagreb,31,1990,0.8,33,1,5,13,17,1,33,2,2,100.0,0,0.0,19,72,44,1,3,0,4,2,24,3,Matches
fb938d24,Jesús Corona,mx MEX,FW,es Sevilla,28,1993,2.8,163,2,11,69,83,7,163,16,5,31.3,11,68.8,112,582,237,7,3,2,6,3,138,34,Matches
7b4c1f6e,Bruno Xavier Almeida Costa,pt POR,DF,pt Porto,24,1997,1.7,153,4,65,74,14,2,153,2,1,50.0,1,50.0,85,342,101,0,2,0,1,0,99,3,Matches
5ddb8f9f,Danny da Costa,de GER,DF,de Eint Frankfurt,28,1993,1.2,113,4,32,60,22,2,113,4,3,75.0,1,25.0,54,322,171,2,1,0,1,0,56,3,Matches
93fffbcf,Diogo Costa,pt POR,GK,pt Porto,21,1999,4.0,223,193,223,0,0,0,223,1,1,100.0,0,0.0,159,586,339,0,0,0,0,0,136,0,Matches
fdf3cb77,Vladimír Coufal,cz CZE,DF,eng West Ham,28,1992,4.0,235,17,73,94,68,9,235,6,2,33.3,4,66.7,126,743,343,13,7,2,6,1,131,19,Matches
1944818c,Yan Couto,br BRA,"DF,MF",pt Braga,19,2002,7.7,574,8,111,276,195,18,574,23,12,52.2,11,47.8,329,1936,1038,30,26,6,10,5,351,48,Matches
4f974391,Aaron Cresswell,eng ENG,DF,eng West Ham,31,1989,7.7,647,17,158,282,211,10,647,4,0,0.0,4,100.0,388,1884,937,23,18,3,5,3,427,35,Matches
ad81ba78,Cristo,es ESP,DF,es Real Sociedad,21,2000,0.1,11,3,6,4,1,0,11,1,1,100.0,0,0.0,4,13,1,0,1,0,1,0,1,0,Matches
574fff8c,Carlos Cuesta,co COL,"DF,FW",be Genk,22,1999,3.0,222,11,85,123,14,4,222,4,4,100.0,0,0.0,147,830,558,5,7,0,1,1,156,0,Matches
1ec7e1c5,Damien Da Silva,fr FRA,DF,fr Lyon,33,1988,4.0,394,38,184,203,12,5,394,3,1,33.3,2,66.7,240,1167,624,0,1,0,0,0,297,0,Matches
