id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
feb79640,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
fed17f5a,6,155,1,2,0,4,2,2,2,0,2.0,1.9,0.1,0,0,0,0
fed7cb61,8,517,5,6,4,2,0,7,4,3,8.5,5.5,3.0,0,0,0,0
fefce889,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,0
ff2ad9bb,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
ff2fb007,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
ff5ea0bf,2,180,2,2,2,0,0,1,0,1,2.9,1.0,1.9,0,0,0,0
ff74841d,6,540,6,6,6,0,0,5,9,-4,8.3,6.9,1.4,540,6,6,6
ffbbc83b,5,59,0,0,0,5,1,2,3,-1,1.4,2.7,-1.3,0,0,0,0
ffed43e3,1,90,1,1,1,0,0,0,2,-2,0.3,3.0,-2.7,0,0,0,0
