id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
13619663,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1467af0d,5,430,4.8,5,3,0,1,2.4,11,6.0,5.0,1.36,10.5,6.9,3.6,1.47,0,0,0,0.0
149c5f5d,3,58,0.6,0,0,3,3,1.33,2,3.0,-1.0,-1.55,0.8,0.9,-0.1,-0.4,0,0,0,0.0
14b8fcdf,4,179,2.0,2,1,2,3,2.25,1,2.0,-1.0,-0.84,4.2,2.2,1.9,0.86,0,0,0,0.0
14e05913,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
150ff1df,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
15f3ec41,5,288,3.2,3,0,2,1,2.0,8,2.0,6.0,1.17,8.7,3.8,4.9,1.1,0,0,0,0.0
15fd5593,7,236,2.6,1,1,6,0,2.29,7,2.0,5.0,0.23,5.0,3.0,2.0,-0.52,0,0,0,0.0
162efffd,9,578,6.4,5,3,4,1,1.22,8,7.0,1.0,0.71,9.7,10.2,-0.5,0.07,0,0,0,0.0
165a2e40,7,529,5.9,6,4,1,0,1.14,5,4.0,1.0,0.64,6.5,5.2,1.4,-0.5,0,0,0,0.0
16ceb862,5,260,2.9,3,0,2,0,0.8,1,4.0,-3.0,-1.04,1.6,4.6,-3.0,-0.58,0,0,0,0.0
17370b95,2,25,0.3,0,0,2,4,2.0,1,0.0,1.0,4.25,0.8,0.1,0.7,2.73,0,0,0,0.0
17734ea0,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
178ae8f8,11,578,6.4,7,1,4,1,2.27,14,7.0,7.0,-0.28,15.3,4.8,10.5,1.08,0,0,0,0.0
17e3e467,6,485,5.4,6,4,0,0,0.17,1,8.0,-7.0,3.61,3.6,7.6,-4.0,0.53,0,0,0,0.0
1840e36d,13,1230,13.7,13,13,0,0,2.08,29,14.0,15.0,0.0,21.7,20.8,0.8,0.06,1230,13,13,13.7
18a88e3e,1,3,0.0,0,0,1,4,0.0,1,0.0,1.0,30.17,0.5,0.0,0.5,14.01,0,0,0,0.0
18b896d6,9,840,9.3,9,9,0,1,2.33,18,7.0,11.0,1.18,16.3,8.4,7.9,0.85,0,0,0,0.0
1940be91,0,0,0.0,0,0,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
