id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
63c5e56b,5,4,1,0,0,0,0,0,0,0,0,0,0,0
63d17038,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63f04c6c,21,15,0,3,2,0,1,3,2,0,1,0,0,0
64035864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647d39d2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64ba07c0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64e8ed6d,37,25,0,2,3,7,0,1,1,0,0,0,0,0
65154df0,40,33,0,4,1,2,0,3,3,0,0,0,0,0
66116290,8,5,0,1,1,1,0,0,0,0,0,0,0,0
661e2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652cf96,17,14,0,0,2,1,0,1,1,0,0,0,0,0
686cbe7d,7,4,0,1,0,2,0,0,0,0,0,0,0,0
688b96e3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
697295b1,10,5,0,1,2,1,1,2,0,0,0,1,1,0
69cbc8b6,19,15,1,0,3,0,0,1,1,0,0,0,0,0
6a8a7af8,24,19,0,1,2,1,1,2,2,0,0,0,0,0
6a99e0b1,40,33,0,5,0,2,0,7,6,0,1,0,0,0
6b21b7b5,9,8,0,1,0,0,0,0,0,0,0,0,0,0
6b5ea2f4,14,9,0,0,5,0,0,1,0,0,0,1,0,0
6c4776b1,7,5,1,0,0,1,0,1,0,0,0,0,1,0
6c7762c3,14,14,0,0,0,0,0,0,0,0,0,0,0,0
6c811eb7,31,22,0,0,2,7,0,3,3,0,0,0,0,0
6ce1f46f,69,43,23,0,1,1,1,3,2,1,0,0,0,0
6db116ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e4df551,31,25,2,0,2,1,1,3,3,0,0,0,0,0
6eaed4eb,15,13,0,0,2,0,0,1,0,0,0,1,0,0
6f4c734d,11,10,0,0,0,0,1,0,0,0,0,0,0,0
6f51e382,4,4,0,0,0,0,0,1,1,0,0,0,0,0
6f5f82c0,14,10,3,0,0,0,1,0,0,0,0,0,0,0
70107d4d,33,28,1,3,1,0,0,1,1,0,0,0,0,0
70d74ece,65,54,1,4,4,2,0,5,4,0,0,1,0,0
70f8e0bd,40,29,3,2,3,2,1,6,5,0,0,0,0,1
7106f0a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111d552,106,71,1,13,9,11,1,12,6,0,1,4,0,1
7155e3e1,13,9,0,2,0,2,0,3,3,0,0,0,0,0
7226539b,46,32,5,2,1,2,4,6,3,1,1,0,1,0
72a84002,8,6,1,0,0,1,0,1,1,0,0,0,0,0
73683fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460ca0d,72,51,19,1,0,1,0,7,5,2,0,0,0,0
75645f0e,28,19,0,1,5,3,0,5,4,0,0,1,0,0
759d8dd7,9,6,2,1,0,0,0,0,0,0,0,0,0,0
