id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
e18098de,Ivan Šunjić,hr CRO,MF,Hertha BSC,26-190,1996,11.0,478,31,127,305,54,7,478,6,0,0.0,5,83.3,199,778,321,6,5,2,7,6,240,6,Matches
92d83c27,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,24-102,1999,16.8,653,25,111,322,237,44,653,35,14,40.0,17,48.6,349,1788,878,25,15,6,36,15,383,63,Matches
934e1968,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,22-174,2000,23.0,1623,26,207,819,622,45,1623,86,44,51.2,33,38.4,984,5284,2593,69,61,9,45,30,1127,130,Matches
e92cd3f7,Alexander Sørloth,no NOR,FW,RB Leipzig,27-133,1995,0.1,3,0,0,0,3,3,3,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,1,1,Matches
bd142efb,Jonathan Tah,de GER,DF,Leverkusen,27-065,1996,21.7,1461,180,779,655,35,17,1461,6,4,66.7,1,16.7,774,3993,1862,4,4,0,3,9,972,4,Matches
a73c8f95,Edmond Tapsoba,bf BFA,DF,Leverkusen,24-074,1999,26.9,2123,220,1002,1056,74,15,2121,17,10,58.8,2,11.8,1235,7402,4340,31,11,0,10,10,1384,5,Matches
27270af4,Niklas Tauer,de GER,"DF,MF",Mainz 05,22-059,2001,1.0,70,5,23,38,10,1,70,0,0,,0,,40,205,100,1,2,0,1,1,47,4,Matches
829aa60c,Mathys Tel,fr FRA,FW,Bayern Munich,17-355,2005,3.9,218,3,10,90,119,32,218,26,9,34.6,15,57.7,148,859,362,12,7,6,19,10,171,52,Matches
0b45a8d7,Semir Telalovic,de GER,"MF,FW",M'Gladbach,23-115,1999,0.1,3,0,0,1,2,0,3,0,0,,0,,2,9,0,0,0,0,1,1,3,0,Matches
863ff1ee,Simon Terodde,de GER,FW,Schalke 04,35-046,1988,16.8,438,8,36,209,194,75,437,12,2,16.7,7,58.3,188,571,148,4,2,3,35,14,307,63,Matches
ff5ea0bf,Malick Thiaw,de GER,DF,Schalke 04,21-252,2001,3.0,171,36,105,62,4,3,171,2,1,50.0,1,50.0,76,243,117,1,0,0,0,0,91,0,Matches
fd53759d,Jan Thielmann,de GER,FW,Köln,20-326,2002,6.8,249,6,33,97,124,20,249,28,13,46.4,12,42.9,137,839,386,18,8,6,21,5,154,38,Matches
