id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
5526deb1,1,16,0.2,0,0,1,5,3.0,1,0.0,1.0,3.88,0.4,0.1,0.4,0.65,0,0,0,0.0
552aa16c,16,1130,12.6,14,4,2,14,0.63,12,25.0,-13.0,0.38,12.3,19.5,-7.2,0.3,0,0,0,0.0
558807c0,19,1549,17.2,17,14,2,9,0.84,20,27.0,-7.0,0.46,20.1,27.6,-7.5,0.04,0,0,0,0.0
562eed5c,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
56f7a928,37,2828,31.4,32,21,5,1,1.59,57,35.0,22.0,0.09,52.0,38.8,13.2,-0.11,0,0,0,0.0
57df7a11,17,937,10.4,10,7,7,7,1.18,7,18.0,-11.0,-0.98,10.3,20.7,-10.4,-0.82,0,0,0,0.0
57e3f0c7,31,2010,22.3,22,11,9,6,1.55,38,30.0,8.0,0.36,29.8,34.6,-4.8,0.01,0,0,0,0.0
58eee997,31,1320,14.7,12,3,19,6,1.61,35,13.0,22.0,1.16,25.5,12.4,13.0,0.4,0,0,0,0.0
59d93937,3,26,0.3,0,0,3,4,0.0,1,2.0,-1.0,-2.19,1.1,0.2,0.9,3.81,0,0,0,0.0
59e6e5bf,36,2626,29.2,30,20,6,2,1.28,36,43.0,-7.0,0.33,40.3,38.4,1.9,-0.01,0,0,0,0.0
5a4280b1,8,564,6.3,6,6,2,21,1.5,7,5.0,2.0,0.6,8.0,7.5,0.5,0.16,0,0,0,0.0
5a7301ae,38,2795,31.1,32,27,6,0,1.55,41,34.0,7.0,-0.35,43.9,29.6,14.3,0.21,0,0,0,0.0
5acc4a10,30,2627,29.2,30,25,0,0,1.0,29,48.0,-19.0,0.37,37.4,43.7,-6.3,0.12,0,0,0,0.0
5c2b4f07,33,2700,30.0,31,23,2,2,1.64,51,32.0,19.0,1.26,38.6,39.4,-0.8,0.66,0,0,0,0.0
5cbd1eb0,4,195,2.2,2,2,2,7,0.25,1,4.0,-3.0,-0.94,1.9,2.5,-0.6,0.28,0,0,0,0.0
5cdddffa,21,1009,11.2,12,2,9,6,1.05,17,17.0,0.0,-0.52,13.0,17.3,-4.2,-0.3,0,0,0,0.0
5cec2487,27,1896,21.1,23,13,4,7,1.07,19,32.0,-13.0,-0.5,25.3,31.9,-6.6,-0.14,0,0,0,0.0
5d8d7454,25,2041,22.7,22,19,3,6,1.04,29,36.0,-7.0,0.93,27.8,43.3,-15.4,-0.15,0,0,0,0.0
5e105217,9,393,4.4,4,0,5,5,2.0,8,4.0,4.0,1.3,8.0,4.4,3.6,0.84,0,0,0,0.0
5e253986,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
5e74d6c8,17,1006,11.2,11,6,6,12,1.76,20,10.0,10.0,0.15,19.7,11.1,8.5,0.17,0,0,0,0.0
5ea8ef20,24,1748,19.4,19,15,5,5,1.29,24,31.0,-7.0,-1.17,23.9,28.7,-4.8,-0.06,0,0,0,0.0
5eebbfdf,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
5eecec3d,16,1122,12.5,12,11,4,5,2.19,33,16.0,17.0,-0.59,28.4,11.9,16.5,-0.22,0,0,0,0.0
5f09991f,29,2507,27.9,29,25,0,0,1.24,21,38.0,-17.0,-0.41,28.3,42.3,-14.0,0.21,0,0,0,0.0
5f1d07f6,7,585,6.5,7,6,0,1,0.0,1,13.0,-12.0,-0.67,3.8,11.2,-7.4,-0.43,0,0,0,0.0
603e4f0b,1,17,0.2,0,0,1,2,0.0,0,1.0,-1.0,-4.79,0.0,0.1,-0.1,0.38,0,0,0,0.0
615ef733,18,1031,11.5,11,9,7,14,0.89,11,28.0,-17.0,-1.14,12.4,24.5,-12.1,-0.63,0,0,0,0.0
62437b4f,7,74,0.8,0,0,7,7,0.71,1,3.0,-2.0,-1.73,0.1,2.5,-2.5,-2.82,0,0,0,0.0
6250083a,7,77,0.9,1,0,6,17,2.14,0,1.0,-1.0,-1.57,0.3,2.2,-1.9,-2.08,0,0,0,0.0
62d7ef38,0,0,0.0,0,0,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
636b64cd,11,366,4.1,3,1,8,13,1.27,5,5.0,0.0,0.0,5.5,4.1,1.5,0.64,0,0,0,0.0
6385ebfb,2,180,2.0,2,2,0,15,0.5,2,5.0,-3.0,-1.22,2.9,4.5,-1.6,-0.44,180,2,2,2.0
63d17038,18,1613,17.9,17,17,1,20,1.11,25,26.0,-1.0,-0.8,23.6,23.2,0.4,0.36,1613,18,17,17.9
6421ec64,7,185,2.1,2,1,5,10,2.57,6,2.0,4.0,0.61,3.5,3.1,0.4,-0.67,0,0,0,0.0
6434f10d,35,2486,27.6,29,21,6,1,2.14,75,27.0,48.0,-0.09,65.3,24.9,40.4,-0.02,0,0,0,0.0
645a3363,2,21,0.2,0,0,2,3,1.5,0,1.0,-1.0,-5.11,0.2,0.2,0.0,-0.57,0,0,0,0.0
64b08de7,33,1680,18.7,16,11,17,5,1.09,15,29.0,-14.0,-0.49,18.3,26.4,-8.1,0.24,0,0,0,0.0
653ee42d,33,2530,28.1,28,24,5,2,1.12,31,42.0,-11.0,0.01,33.9,40.7,-6.9,0.03,0,0,0,0.0
6613c819,13,1040,11.6,12,10,1,0,1.0,18,18.0,0.0,0.49,15.5,15.5,0.0,0.58,0,0,0,0.0
6639e500,25,1484,16.5,18,5,7,7,1.72,24,16.0,8.0,-0.54,25.1,16.9,8.2,-0.26,0,0,0,0.0
66b76d44,36,2464,27.4,28,19,8,0,0.58,21,52.0,-31.0,0.56,28.6,45.6,-17.0,0.56,0,0,0,0.0
6813ac34,10,592,6.6,6,5,4,19,0.6,5,14.0,-9.0,-1.24,8.3,12.6,-4.3,-0.3,0,0,0,0.0
692e9958,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
6956ff08,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
6992791d,15,712,7.9,7,1,8,4,0.53,9,17.0,-8.0,-0.45,11.8,11.0,0.7,0.7,0,0,0,0.0
6a39bd42,0,0,0.0,0,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
6a471ee8,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
6aa3e78b,6,342,3.8,4,3,2,13,1.83,5,5.0,0.0,-0.41,5.4,3.9,1.5,0.63,0,0,0,0.0
6abefdff,0,0,0.0,0,0,0,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
6adbc307,28,2451,27.2,27,25,1,6,1.43,38,38.0,0.0,0.84,39.0,38.8,0.2,-0.28,0,0,0,0.0
6b47c5db,32,2674,29.7,29,26,3,0,1.78,56,32.0,24.0,0.57,49.8,36.4,13.4,0.05,0,0,0,0.0
6bd603db,2,136,1.5,1,1,1,0,2.0,1,0.0,1.0,1.02,0.9,1.8,-0.9,-0.72,0,0,0,0.0
6c203af0,22,1259,14.0,15,4,7,7,1.05,8,18.0,-10.0,-0.51,13.8,21.4,-7.6,-0.46,0,0,0,0.0
6c7762c3,4,68,0.8,1,0,3,7,1.5,0,3.0,-3.0,-4.43,0.9,0.6,0.2,0.45,0,0,0,0.0
6ca5ec4b,25,1596,17.7,19,6,6,5,1.08,23,30.0,-7.0,-0.15,22.4,24.8,-2.4,-0.38,0,0,0,0.0
6cc47ae1,2,86,1.0,1,0,1,1,1.5,1,1.0,0.0,0.4,0.4,1.4,-1.0,-0.81,0,0,0,0.0
6cdd8245,18,971,10.8,11,8,7,2,0.67,7,26.0,-19.0,-1.43,13.2,21.4,-8.2,-0.71,0,0,0,0.0
