id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
beec76cc,140,135,5,1,0,1,11,4,0,0,0,0,99,0,10
c01f247a,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0
c06d1086,51,47,4,0,0,2,0,0,0,0,0,0,40,0,0
c0c7ff58,517,509,7,5,0,9,9,2,0,0,0,0,438,1,13
c0cddebe,161,156,5,2,0,0,2,3,0,0,0,0,140,0,3
c14bc029,473,457,15,4,2,5,3,11,0,0,0,0,375,1,8
c1b7847c,523,497,25,5,1,7,10,20,0,0,0,0,422,1,10
c20bdcd7,101,75,26,2,0,0,8,24,0,0,0,0,66,0,8
c24544c7,115,91,24,10,0,1,15,2,12,4,6,0,92,0,2
c2604e3c,31,31,0,0,0,0,1,0,0,0,0,0,18,0,0
c27ae377,31,27,4,0,0,0,4,1,3,1,1,0,23,0,1
c3ee18ef,158,150,8,1,1,3,6,7,0,0,0,0,138,0,2
c43e5e7e,122,105,17,0,0,0,1,0,0,0,0,0,92,0,9
c459a650,275,212,59,8,0,0,19,51,0,0,0,0,201,4,9
c47541e0,122,109,13,5,0,2,18,0,8,4,0,0,84,0,4
c50281a0,282,245,36,6,0,3,8,30,0,0,0,0,244,1,2
c50e5bba,269,222,47,4,0,6,23,32,11,4,5,0,184,0,6
c56dc39e,347,323,21,11,0,4,3,10,0,0,0,0,273,3,4
c56ee8f7,228,158,68,17,0,1,0,0,0,0,0,0,152,2,0
c63f6e46,65,55,9,1,0,1,0,0,0,0,0,0,43,1,4
c691bfe2,315,305,10,1,4,3,13,6,1,0,0,0,247,0,7
c6e5d20f,282,278,3,2,0,5,2,1,0,0,0,0,236,1,7
c707411f,274,267,5,4,0,3,0,1,0,0,0,0,246,2,0
c7526c18,301,296,5,5,0,0,0,0,0,0,0,0,257,0,1
c78b352d,12,11,1,0,0,0,3,1,0,0,0,0,6,0,0
c8e65157,214,199,14,14,0,1,0,0,0,0,0,0,180,1,1
c904f3d5,250,241,8,8,0,0,0,0,0,0,0,0,209,1,1
c9cb972b,73,43,30,8,0,0,0,0,0,0,0,0,35,0,0
ca45605e,58,56,1,0,1,0,0,0,0,0,0,0,40,1,1
ca5828af,22,22,0,0,0,0,0,0,0,0,0,0,14,0,1
ca8033cb,622,597,25,4,0,0,11,21,0,0,0,0,541,0,4
cbbfa2e7,52,47,5,0,0,0,1,0,0,0,0,0,40,0,1
cc700722,267,261,6,6,2,1,0,0,0,0,0,0,227,0,3
cc86b9a3,293,283,5,4,2,1,2,0,0,0,0,0,253,5,2
cc96d422,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
cce181df,208,198,10,10,0,4,0,0,0,0,0,0,178,0,3
cd1acf9d,749,606,141,17,1,19,77,89,35,3,22,0,549,2,15
ce30bfc8,76,74,1,1,0,3,0,0,0,0,0,0,55,1,3
ce4246f5,387,381,5,5,0,7,1,0,0,0,0,0,351,1,3
ce9e8024,101,98,3,3,0,0,0,0,0,0,0,0,87,0,0
cea4ee8f,239,217,22,8,4,0,4,3,1,0,0,0,192,0,9
ceb30355,89,88,1,1,0,0,0,0,0,0,0,0,68,0,0
cf007308,83,82,1,0,0,1,0,1,0,0,0,0,70,0,0
cf182add,415,358,55,12,0,1,6,43,0,0,0,0,356,2,9
cf2a6ace,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
d04b94db,438,391,46,5,1,2,7,41,0,0,0,0,383,1,9
d072a976,140,134,5,4,0,1,1,1,0,0,0,0,112,1,3
d0b6129f,279,267,12,11,0,6,9,1,0,0,0,0,231,0,5
d0d8dd44,346,338,7,6,3,0,0,1,0,0,0,0,309,1,0
d125f22f,45,43,2,0,0,0,3,2,0,0,0,0,34,0,4
d2110326,139,129,10,10,0,0,1,0,0,0,0,0,118,0,0
d2416c2e,170,157,11,0,0,0,4,0,0,0,0,0,123,2,3
d248cd8f,532,518,14,14,0,2,1,0,0,0,0,0,463,0,5
d3de9af0,91,82,9,0,0,0,4,0,0,0,0,0,62,0,3
d4232ba9,267,257,9,5,1,0,10,2,2,1,1,0,214,1,8
d436eb94,196,125,71,12,0,0,0,0,0,0,0,0,139,0,0
d4e93bab,59,59,0,0,1,0,1,0,0,0,0,0,47,0,0
d504b3e1,171,160,11,2,1,0,7,2,4,3,1,0,147,0,4
d5c04323,153,144,8,8,0,1,0,0,0,0,0,0,123,1,0
d5f2f82b,719,696,20,20,2,3,0,0,0,0,0,0,618,3,7
d6a889ea,99,78,21,0,0,0,10,21,0,0,0,0,77,0,0
d6e53a3a,393,382,11,11,0,4,0,0,0,0,0,0,359,0,0
d70ce98e,400,365,31,17,12,3,21,0,11,6,2,0,310,4,9
d72f8d9e,166,164,2,2,0,1,1,0,0,0,0,0,141,0,3
d7553721,237,207,29,15,3,0,18,1,13,8,3,0,186,1,5
d75f3980,148,105,43,12,0,0,8,31,0,0,0,0,111,0,1
d781d855,528,464,63,6,1,2,18,57,0,0,0,0,462,1,6
d7c09951,156,146,9,8,1,0,1,0,0,0,0,0,112,1,4
d83bbc54,481,399,81,13,0,0,21,68,0,0,0,0,372,1,13
d8feae4a,153,148,5,5,0,3,1,0,0,0,0,0,128,0,0
d9a5d930,88,83,5,1,0,0,4,2,2,1,0,0,76,0,2
da7b447d,384,360,24,14,0,4,3,10,0,0,0,0,336,0,1
da974c7b,421,403,16,15,0,3,0,1,0,0,0,0,353,2,1
dad4b285,246,235,11,8,0,1,1,3,0,0,0,0,216,0,0
dae8623e,143,128,13,0,0,0,4,5,1,0,0,0,97,2,4
db3cb6ee,203,187,15,15,0,3,0,0,0,0,0,0,169,1,1
