id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
f8342731,0,5,1,0.0,0.0,16.9,0.0,0,0,0.2,0.2,-0.2,-0.2
d7918b13,2,42,15,0.05,0.13,21.1,2.0,0,0,2.5,2.5,-0.5,-0.5
f45f9427,0,10,1,0.0,0.0,17.3,0.0,0,0,1.5,1.5,-1.5,-1.5
a2d9f138,0,8,0,0.0,0.0,30.9,0.0,0,0,0.3,0.3,-0.3,-0.3
9ef42479,9,51,24,0.18,0.38,13.3,0.0,0,0,6.8,6.8,2.2,2.2
d4c9725f,5,40,13,0.1,0.31,24.5,8.0,1,2,3.7,2.8,1.3,1.2
6f5ead86,0,10,4,0.0,0.0,21.9,3.0,0,0,0.6,0.6,-0.6,-0.6
6d70c771,0,3,1,0.0,0.0,14.5,0.0,0,0,0.1,0.1,-0.1,-0.1
1780bb4a,5,21,13,0.24,0.38,21.3,0.0,0,0,0.9,0.9,4.1,4.1
b85bf253,1,9,4,0.11,0.25,21.7,0.0,0,0,1.5,1.5,-0.5,-0.5
5b418e15,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
d8800a46,1,2,1,0.5,1.0,12.3,0.0,0,0,0.2,0.2,0.8,0.8
2f3452eb,1,4,2,0.25,0.5,23.6,0.0,0,0,0.8,0.8,0.2,0.2
82efe6fa,3,20,5,0.15,0.6,8.9,0.0,0,0,2.0,2.0,1.0,1.0
4cde5509,8,50,18,0.16,0.44,15.2,5.0,0,1,7.2,6.4,0.8,1.6
a4e85758,0,7,1,0.0,0.0,12.5,0.0,0,0,0.4,0.4,-0.4,-0.4
42eaa028,1,16,6,0.06,0.17,17.9,0.0,0,0,1.7,1.7,-0.7,-0.7
bb376bed,1,22,5,0.05,0.2,19.3,2.0,0,0,2.4,2.4,-1.4,-1.4
68252d6d,3,31,7,0.1,0.43,19.1,1.0,0,1,3.1,2.4,-0.1,0.6
4431aed2,27,109,50,0.18,0.4,15.4,0.0,7,9,21.5,14.3,5.5,5.7
2f557579,11,81,24,0.02,0.08,22.8,12.0,9,13,15.3,4.9,-4.3,-2.9
6b635f5c,0,5,1,0.0,0.0,14.6,0.0,0,0,0.3,0.3,-0.3,-0.3
89976232,0,5,3,0.0,0.0,8.7,0.0,0,0,0.6,0.6,-0.6,-0.6
8c65eb5f,0,5,0,0.0,0.0,21.7,0.0,0,0,0.4,0.4,-0.4,-0.4
958a601f,0,2,1,0.0,0.0,19.4,0.0,0,0,0.1,0.1,-0.1,-0.1
79083382,1,4,1,0.25,1.0,10.0,0.0,0,0,0.3,0.3,0.7,0.7
66784dee,1,14,5,0.07,0.2,16.5,0.0,0,0,2.3,2.3,-1.3,-1.3
0cf465f2,0,5,1,0.0,0.0,11.9,0.0,0,0,0.7,0.7,-0.7,-0.7
3ef965c1,1,10,3,0.1,0.33,18.2,0.0,0,0,0.8,0.8,0.2,0.2
570bb4b9,7,51,22,0.14,0.32,16.4,0.0,0,0,5.7,5.7,1.3,1.3
d4931a5a,4,13,4,0.31,1.0,9.2,0.0,0,0,3.2,3.2,0.8,0.8
f95f49d2,0,11,1,0.0,0.0,17.2,0.0,0,0,1.5,1.5,-1.5,-1.5
85f7d1be,1,5,2,0.2,0.5,21.8,0.0,0,0,0.3,0.3,0.7,0.7
d3e0c826,0,1,0,0.0,0.0,3.9,0.0,0,0,0.7,0.7,-0.7,-0.7
9f84febe,0,2,1,0.0,0.0,25.7,0.0,0,0,0.1,0.1,-0.1,-0.1
7ae36711,0,2,1,0.0,0.0,22.2,0.0,0,0,0.1,0.1,-0.1,-0.1
2a82aa85,1,28,8,0.04,0.13,22.7,3.0,0,0,1.2,1.2,-0.2,-0.2
3d50bcdb,5,28,10,0.18,0.5,11.3,0.0,0,0,4.9,4.9,0.1,0.1
11962fe7,0,6,1,0.0,0.0,18.9,0.0,0,0,0.2,0.2,-0.2,-0.2
6f30a1d5,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
