id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
4e0afc5d,926,260,10,2,4,77,250,0,0,0,0,4,45
4e47507a,269,33,0,0,0,8,0,0,0,0,0,0,5
4e7db402,731,381,93,0,8,0,0,0,0,0,0,2,0
4eb0686f,4,0,0,0,0,1,0,0,0,0,0,0,0
4f093689,84,5,0,0,1,2,2,0,0,0,0,0,5
4f255115,2020,64,62,6,13,17,2,0,0,0,0,7,24
5046b7d4,203,15,0,1,0,10,2,0,0,0,0,0,10
5065d67d,81,3,3,0,1,0,0,0,0,0,0,0,0
507d7569,2,0,0,0,0,0,0,0,0,0,0,0,0
50ac8941,302,74,7,0,1,24,67,0,0,0,0,1,6
5148dcc5,931,21,3,5,11,28,2,0,0,0,0,7,20
5167c97e,565,80,15,0,3,18,65,0,0,0,0,1,13
51b41c5c,392,10,9,0,4,1,1,0,0,0,0,2,5
51c30111,1327,68,42,5,25,49,2,24,14,10,0,6,16
51dbeea9,1153,56,14,0,5,5,41,0,0,0,0,0,6
5219ab4a,1348,522,46,4,8,348,291,185,59,95,0,13,36
5313ed43,1773,13,9,2,22,41,4,0,0,0,0,0,19
5314e067,90,13,1,0,1,2,12,0,0,0,0,0,7
53f6306f,39,6,1,0,0,0,5,0,0,0,0,0,1
5413ef36,73,5,5,0,1,0,0,0,0,0,0,0,2
542cc80f,408,6,6,0,3,12,0,0,0,0,0,2,8
546bb36e,378,7,7,0,3,2,0,0,0,0,0,0,3
54d51e22,861,27,23,0,15,6,2,1,0,1,0,0,5
562a4799,1125,28,24,1,5,0,4,0,0,0,0,3,14
5630a6e0,17,1,0,0,0,0,0,0,0,0,0,0,1
574aa9ec,27,1,1,0,1,0,0,0,0,0,0,0,0
57a46f3f,89,6,0,1,0,9,3,2,2,0,0,1,7
58ad9383,860,400,115,1,0,0,0,0,0,0,0,6,2
58ae47b2,1421,243,64,20,20,236,19,139,64,62,0,11,26
59948ef7,758,35,12,6,2,35,8,15,4,8,0,5,19
59d93937,5,0,0,0,0,0,0,0,0,0,0,0,1
5b146df3,1183,90,39,0,25,17,51,0,0,0,0,0,12
5b1bf5e3,708,12,7,7,6,46,1,4,2,0,0,2,23
5b3cfa12,4,0,0,0,0,0,0,0,0,0,0,0,0
5b479568,149,18,0,0,0,0,0,1,0,0,0,0,5
5b92d896,367,25,1,1,2,4,0,0,0,0,0,1,13
5b9512c5,1628,45,34,0,4,0,11,0,0,0,0,0,17
