id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
822d51d7,0,36,4,0.0,0.0,25.5,1.0,0,0,1.5,1.5,-1.5,-1.5
90eb507d,0,6,3,0.0,0.0,22.4,0.0,0,0,0.2,0.2,-0.2,-0.2
2145368f,1,24,6,0.04,0.17,17.2,0.0,0,0,2.6,2.6,-1.6,-1.6
9f90c06b,0,2,1,0.0,0.0,19.2,0.0,0,0,0.2,0.2,-0.2,-0.2
90f87966,3,27,10,0.11,0.3,12.7,0.0,0,0,2.1,2.1,0.9,0.9
574aa9ec,0,5,1,0.0,0.0,17.4,0.0,0,0,0.4,0.4,-0.4,-0.4
ddcc9e22,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
4b96c347,7,65,28,0.09,0.21,20.4,7.0,1,1,5.4,4.6,1.6,1.4
bc224243,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
72c812f3,2,19,7,0.11,0.29,23.4,0.0,0,0,0.8,0.8,1.2,1.2
23c63b7f,7,40,18,0.18,0.39,13.4,0.0,0,0,7.8,7.8,-0.8,-0.8
6be41a31,0,9,3,0.0,0.0,13.6,0.0,0,0,0.9,0.9,-0.9,-0.9
ea0ff634,3,9,4,0.33,0.75,10.1,0.0,0,0,2.2,2.2,0.8,0.8
9836e892,1,6,2,0.17,0.5,11.3,0.0,0,0,1.2,1.2,-0.2,-0.2
3befc2b6,1,29,6,0.03,0.17,21.3,5.0,0,0,1.5,1.5,-0.5,-0.5
3708e9fa,5,27,12,0.19,0.42,19.2,1.0,0,0,2.9,2.9,2.1,2.1
cecbce23,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
cecbce23,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
743fd71f,4,19,4,0.11,0.5,17.3,0.0,2,2,4.7,3.1,-0.7,-1.1
42dcf26d,2,16,3,0.13,0.67,10.6,0.0,0,0,1.3,1.3,0.7,0.7
aad56ca3,12,76,29,0.11,0.28,16.5,7.0,4,4,14.4,11.5,-2.4,-3.5
3cd7820a,0,5,1,0.0,0.0,18.3,0.0,0,0,0.5,0.5,-0.5,-0.5
06c48679,0,2,0,0.0,0.0,30.3,0.0,0,0,0.0,0.0,0.0,0.0
49136c42,2,14,4,0.14,0.5,16.3,1.0,0,0,1.6,1.6,0.4,0.4
4a987ffa,4,31,11,0.03,0.09,19.2,4.0,3,3,6.5,4.1,-2.5,-3.1
667b65da,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8b298f56,4,26,8,0.12,0.38,24.5,8.0,1,1,2.6,1.8,1.4,1.2
b73f17f8,0,1,1,0.0,0.0,9.8,0.0,0,0,0.1,0.1,-0.1,-0.1
fe296c72,0,6,1,0.0,0.0,11.6,0.0,0,0,0.5,0.5,-0.5,-0.5
9d5dcc23,3,41,16,0.07,0.19,16.7,0.0,0,0,4.6,4.6,-1.6,-1.6
7155e3e1,2,17,4,0.12,0.5,23.8,0.0,0,0,1.2,1.2,0.8,0.8
5d8d7454,1,15,4,0.07,0.25,26.5,4.0,0,0,0.5,0.5,0.5,0.5
82518f62,3,25,12,0.08,0.17,23.7,0.0,1,1,2.6,1.8,0.4,0.2
923f4dda,10,51,24,0.18,0.38,16.2,4.0,1,1,9.2,8.4,0.8,0.6
d56b9520,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
5167c97e,2,12,4,0.17,0.5,12.2,0.0,0,0,2.1,2.1,-0.1,-0.1
a99da9ec,4,23,9,0.13,0.33,15.7,0.0,1,1,3.1,2.3,0.9,0.7
