id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
7e763ddc,2,101,1.1,1,0,1,0,0.0,2,3.0,-1.0,0.75,2.0,2.4,-0.4,0.02,0,0,0,0.0
7e871b0a,6,380,4.2,4,4,2,0,1.0,4,11.0,-7.0,0.03,3.4,11.2,-7.9,-0.05,0,0,0,0.0
7e964a67,5,154,1.7,1,1,4,1,1.5,1,7.0,-6.0,-1.41,0.5,9.0,-8.4,-3.17,0,0,0,0.0
7ec7738e,2,66,0.7,0,0,2,0,1.33,0,1.0,-1.0,-0.98,0.8,1.5,-0.7,-0.69,0,0,0,0.0
7f203b54,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7f5a2470,6,290,3.2,4,1,2,0,0.5,3,9.0,-6.0,-0.78,4.9,6.8,-1.9,-0.54,0,0,0,0.0
7f622eef,1,76,0.8,1,0,0,1,0.0,0,1.0,-1.0,-0.99,0.7,1.5,-0.8,-1.16,0,0,0,0.0
7fac99d4,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7fcc71d8,4,180,2.0,2,1,2,0,1.75,3,3.0,0.0,-1.0,3.6,2.4,1.2,-0.1,0,0,0,0.0
7fd58fe3,5,163,1.8,1,0,4,1,1.2,2,3.0,-1.0,-0.07,2.9,2.6,0.2,0.44,0,0,0,0.0
7fe90ccd,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7ff93107,2,35,0.4,0,0,2,3,3.0,0,0.0,0.0,-1.78,0.0,0.2,-0.2,-1.57,0,0,0,0.0
8023bcab,7,500,5.6,5,4,2,1,2.0,10,5.0,5.0,1.35,9.6,6.8,2.8,0.49,0,0,0,0.0
8104e41e,1,30,0.3,0,0,1,0,0.0,0,2.0,-2.0,-4.2,0.2,0.8,-0.7,-0.58,0,0,0,0.0
810e3c74,9,419,4.7,4,3,5,1,2.22,7,4.0,3.0,-1.44,6.8,4.6,2.3,-1.33,0,0,0,0.0
810e40c1,1,90,1.0,1,1,0,1,0.0,1,4.0,-3.0,-3.0,1.4,3.0,-1.6,-1.35,0,0,0,0.0
81442ecb,6,552,6.1,6,5,0,1,2.0,13,9.0,4.0,1.11,8.4,7.2,1.2,0.81,0,0,0,0.0
81b906e7,3,270,3.0,3,3,0,3,1.67,8,6.0,2.0,0.27,4.3,3.6,0.7,-0.04,270,3,3,3.0
82220b03,4,38,0.4,0,0,4,3,1.63,0,1.0,-1.0,-2.1,0.3,0.9,-0.6,-0.56,0,0,0,0.0
82328faf,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
824bd41a,3,270,3.0,3,3,0,3,1.25,2,5.0,-3.0,-1.0,3.6,4.2,-0.6,0.34,0,0,0,0.0
8267f8d4,2,113,1.3,1,1,1,0,1.5,1,2.0,-1.0,-2.6,1.6,1.5,0.1,-1.36,0,0,0,0.0
82b85f5a,5,206,2.3,2,0,3,0,1.14,2,5.0,-3.0,-1.31,3.4,2.4,1.0,-0.35,0,0,0,0.0
82e3586c,5,435,4.8,5,4,0,0,1.6,10,11.0,-1.0,1.51,5.9,7.8,-1.9,3.65,0,0,0,0.0
82e9b1bb,0,0,0.0,0,0,0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
82e9b89d,3,247,2.7,3,2,0,0,2.0,4,3.0,1.0,0.04,5.7,4.1,1.6,-0.14,0,0,0,0.0
82efe6fa,1,90,1.0,1,1,0,0,0.0,0,2.0,-2.0,-2.87,0.5,2.4,-2.0,-2.64,0,0,0,0.0
83300259,8,720,8.0,8,8,0,0,1.57,16,11.0,5.0,0.0,16.1,10.5,5.5,0.0,0,0,0,0.0
834d0be5,3,175,1.9,2,1,1,1,2.0,5,2.0,3.0,0.89,4.0,1.6,2.5,1.23,0,0,0,0.0
83534f30,8,714,7.9,8,5,0,0,1.56,11,9.0,2.0,-14.75,8.5,10.7,-2.2,-1.23,0,0,0,0.0
839ef2b8,3,235,2.6,3,1,0,2,2.0,2,2.0,0.0,-0.37,3.3,3.6,-0.3,0.05,0,0,0,0.0
83b9c48f,3,84,0.9,1,0,2,0,2.29,1,2.0,-1.0,-0.79,0.3,1.2,-1.0,-0.27,0,0,0,0.0
83ce5ef1,3,258,2.9,3,2,0,2,0.33,2,4.0,-2.0,-0.38,2.4,6.3,-3.9,-1.72,0,0,0,0.0
83d961d1,5,285,3.2,3,2,2,1,1.25,5,5.0,0.0,1.06,2.8,7.6,-4.8,-0.88,0,0,0,0.0
8474cb83,6,427,4.7,4,3,2,2,2.08,8,7.0,1.0,1.13,6.1,5.9,0.2,0.93,0,0,0,0.0
8494acc4,4,217,2.4,2,1,2,0,1.0,6,5.0,1.0,0.94,5.1,4.5,0.5,0.11,0,0,0,0.0
852351df,1,90,1.0,1,1,0,0,0.0,0,2.0,-2.0,-2.87,0.5,2.4,-2.0,-2.64,0,0,0,0.0
85322440,1,9,0.1,0,0,1,0,0.0,0,0.0,0.0,0.24,0.0,0.0,0.0,0.85,0,0,0,0.0
853b7c48,8,720,8.0,8,8,0,0,1.25,10,14.0,-4.0,0.0,12.7,10.1,2.6,0.0,720,8,8,8.0
854a2041,6,471,5.2,5,4,1,0,1.13,5,10.0,-5.0,-3.56,6.0,9.2,-3.2,-0.22,0,0,0,0.0
854f7734,3,270,3.0,3,3,0,0,1.75,6,6.0,0.0,1.0,3.0,5.5,-2.4,-0.46,0,0,0,0.0
8558593d,6,474,5.3,5,5,1,0,1.42,8,15.0,-7.0,2.76,5.1,14.3,-9.2,0.85,0,0,0,0.0
855b005a,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
85686f86,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
85733f33,1,3,0.0,0,0,1,1,3.0,0,0.0,0.0,-0.5,0.0,0.2,-0.2,-7.27,0,0,0,0.0
8577e60a,2,126,1.4,1,1,1,1,1.0,1,2.0,-1.0,-0.5,1.7,1.2,0.5,0.42,0,0,0,0.0
85c25f57,6,162,1.8,1,1,5,1,1.5,2,5.0,-3.0,-2.59,1.6,4.8,-3.2,-2.35,0,0,0,0.0
86168d75,2,90,1.0,1,0,1,3,1.5,3,4.0,-1.0,-0.86,2.4,1.5,0.8,1.51,0,0,0,0.0
862fa9fb,4,180,2.0,2,1,2,0,1.75,1,5.0,-4.0,-3.75,2.8,1.9,0.9,0.15,0,0,0,0.0
8637e09a,1,90,1.0,1,1,0,2,3.0,2,1.0,1.0,1.71,2.2,1.0,1.2,0.97,0,0,0,0.0
864163f3,4,308,3.4,3,2,1,0,2.13,8,7.0,1.0,1.84,4.2,6.1,-1.8,-0.39,0,0,0,0.0
867239d3,3,238,2.6,2,2,1,0,2.0,3,2.0,1.0,-1.48,6.2,2.1,4.1,0.54,0,0,0,0.0
86878265,6,473,5.3,6,2,0,0,1.67,9,11.0,-2.0,0.96,7.3,8.7,-1.3,0.94,0,0,0,0.0
8696bc90,9,450,5.0,4,3,5,0,3.0,15,2.0,13.0,2.17,11.2,3.2,8.0,1.19,0,0,0,0.0
86e119e0,9,789,8.8,9,8,0,0,1.56,14,12.0,2.0,0.23,12.5,10.5,2.0,-0.85,0,0,0,0.0
86e95646,0,0,0.0,0,0,0,2,2.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8754c7ca,4,377,4.2,4,2,0,0,1.0,2,4.0,-2.0,-7.4,3.2,6.7,-3.5,-0.27,0,0,0,0.0
8758ddf4,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
878f0921,8,716,8.0,8,6,0,0,3.08,14,16.0,-2.0,0.2,9.600000000000001,14.5,-4.8999999999999995,1.16,0,0,0,0.0
87d8b5a3,6,475,5.3,5,5,1,5,2.5,10,2.0,8.0,0.64,7.5,6.9,0.6,-0.36,0,0,0,0.0
881cd6be,1,90,1.0,1,1,0,1,0.0,1,2.0,-1.0,-1.0,1.2,1.5,-0.3,-0.23,0,0,0,0.0
881ef58c,4,279,3.1,4,0,0,0,1.25,5,2.0,3.0,0.63,5.3,2.9,2.4,0.58,0,0,0,0.0
883f251e,7,486,5.4,6,2,1,0,2.0,5,2.0,3.0,0.94,7.1,7.2,-0.1,0.44,0,0,0,0.0
884a8908,6,482,5.4,6,2,0,0,0.17,3,11.0,-8.0,-1.49,5.0,6.8,-1.8,-0.24,0,0,0,0.0
886f9aac,3,65,0.7,0,0,3,0,2.0,5,5.0,0.0,-0.57,1.9,1.4,0.4,0.28,0,0,0,0.0
8870154f,1,90,1.0,1,1,0,2,0.0,0,1.0,-1.0,-1.0,1.1,2.0,-0.9,-0.08,90,1,1,1.0
88b748d2,6,475,5.3,6,5,0,0,1.33,4,13.0,-9.0,6.6,2.8,12.4,-9.6,7.01,475,6,6,5.3
88c89891,5,316,3.5,3,3,2,1,1.6,5,3.0,2.0,0.02,6.2,3.0,3.2,0.86,0,0,0,0.0
89917b04,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8a1d7b51,6,524,5.8,6,5,0,0,1.5,7,8.0,-1.0,16.7,9.7,7.7,2.0,7.64,0,0,0,0.0
8b0b02c9,3,160,1.8,2,0,1,1,1.33,1,2.0,-1.0,-0.33,2.8,2.6,0.2,1.64,0,0,0,0.0
8b298f56,4,357,4.0,4,3,0,0,1.0,4,4.0,0.0,1.48,5.8,2.8,3.0,0.33,0,0,0,0.0
8b3ab7ad,1,66,0.7,1,0,0,1,0.0,0,1.0,-1.0,-1.36,0.0,0.7,-0.7,-0.89,0,0,0,0.0
8b529245,2,34,0.4,0,0,2,0,0.5,0,1.0,-1.0,-2.65,0.5,0.9,-0.4,-1.1,0,0,0,0.0
8b683d09,6,428,4.8,4,4,2,4,1.5,7,8.0,-1.0,0.15,6.7,7.5,-0.8,0.57,0,0,0,0.0
8b788c01,7,489,5.4,6,2,1,0,2.29,10,3.0,7.0,-0.45,11.9,4.3,7.6,0.11,0,0,0,0.0
8bbf17da,5,387,4.3,4,4,1,0,0.6,1,4.0,-3.0,-0.7,4.1,5.3,-1.1,0.64,0,0,0,0.0
8bc373ea,3,267,3.0,2,2,1,1,1.33,3,3.0,0.0,0.73,3.1,4.9,-1.8,0.37,0,0,0,0.0
8bc8829a,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8c6239f2,6,540,6.0,6,6,0,0,1.58,10,13.0,-3.0,0.0,6.4,13.0,-6.6,0.0,0,0,0,0.0
8ce30c57,1,46,0.5,1,0,0,0,1.0,1,1.0,0.0,3.36,0.8,0.6,0.2,2.52,0,0,0,0.0
8cfc2f69,8,445,4.9,4,2,4,1,1.88,4,3.0,1.0,-0.29,6.6,4.0,2.6,-0.35,0,0,0,0.0
8d67689d,1,45,0.5,0,0,1,1,1.5,2,1.0,1.0,4.0,1.4,1.3,0.1,2.21,0,0,0,0.0
8d957256,5,450,5.0,5,5,0,4,1.8,5,4.0,1.0,-0.3,9.0,5.3,3.7,0.14,450,5,5,5.0
8e010ff4,6,400,4.4,5,3,1,1,1.5,5,4.0,1.0,-0.21,8.8,4.9,3.9,0.38,0,0,0,0.0
8e16dd48,6,490,5.4,6,2,0,0,1.38,7,9.0,-2.0,-0.37,7.0,11.7,-4.7,1.12,0,0,0,0.0
8e3e66a0,5,218,2.4,2,0,3,0,1.2,3,6.0,-3.0,-1.42,0.0,0.0,0.0,0.0,0,0,0,0.0
8e58987d,5,241,2.7,3,2,2,1,2.0,2,5.0,-3.0,-1.12,4.9,3.9,1.0,0.32,0,0,0,0.0
8ea2c099,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
8ed17872,5,362,4.0,5,2,0,0,1.4,8,8.0,0.0,0.5,5.2,7.1,-1.8,0.07,0,0,0,0.0
8ee95cc6,2,36,0.4,0,0,2,2,0.0,0,2.0,-2.0,-4.29,0.2,1.8,-1.6,-4.08,0,0,0,0.0
8f056768,5,353,3.9,5,1,0,0,1.8,5,6.0,-1.0,-0.75,5.1,6.5,-1.3,-1.11,0,0,0,0.0
8f7e6783,8,699,7.8,8,6,0,0,1.57,16,11.0,5.0,0.64,15.3,10.1,5.2,-1.04,0,0,0,0.0
8f8c6934,4,360,4.0,4,4,0,5,1.5,6,4.0,2.0,0.3,6.0,3.6,2.4,-0.14,360,4,4,4.0
8fb2cd60,2,180,2.0,2,2,0,3,0.0,0,2.0,-2.0,-0.75,1.6,2.2,-0.5,0.28,0,0,0,0.0
8fd9996f,7,544,6.0,6,5,1,0,1.43,8,9.0,-1.0,1.37,10.0,6.0,4.0,1.4,0,0,0,0.0
8ff4872e,3,93,1.0,0,0,3,4,2.0,0,5.0,-5.0,-5.13,0.1,4.2,-4.1,-3.67,0,0,0,0.0
9001138b,6,311,3.5,4,1,2,0,0.67,4,3.0,1.0,1.47,2.8,3.0,-0.2,-0.21,0,0,0,0.0
9038c2a1,4,142,1.6,1,0,3,4,1.5,0,1.0,-1.0,-1.17,1.8,1.7,0.1,-0.72,0,0,0,0.0
903b3b77,5,450,5.0,5,5,0,0,1.64,6,9.0,-3.0,-3.6,7.8,6.7,1.0,-1.39,0,0,0,0.0
903b6e8b,3,300,3.3,3,3,0,0,1.33,3,3.0,0.0,1.0,2.5,5.2,-2.7,-0.23,300,3,3,3.3
9052e98c,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
908eea67,9,728,8.1,8,7,1,0,1.89,13,6.0,7.0,2.96,14.5,9.3,5.2,1.91,0,0,0,0.0
90f3beec,10,821,9.1,10,7,0,0,2.5,19,7.0,12.0,0.78,15.4,10.7,4.7,1.26,0,0,0,0.0
911680d8,1,90,1.0,1,1,0,3,3.0,4,1.0,3.0,4.2,2.3,2.1,0.2,0.65,90,1,1,1.0
9139bb12,5,364,4.0,5,0,0,1,2.0,6,7.0,-1.0,-2.29,6.0,4.4,1.5,0.05,0,0,0,0.0
91538ba3,5,383,4.3,4,3,1,0,1.3,3,13.0,-10.0,0.52,2.7,12.0,-9.3,1.64,0,0,0,0.0
91748070,1,7,0.1,0,0,1,3,3.0,1,0.0,1.0,11.39,0.6,0.2,0.4,3.66,0,0,0,0.0
91976866,2,28,0.3,0,0,2,2,1.0,0,1.0,-1.0,-3.9,0.9,1.2,-0.3,-1.53,0,0,0,0.0
91b43c98,4,120,1.3,1,1,3,2,1.5,0,3.0,-3.0,-3.11,1.5,2.9,-1.4,-1.19,0,0,0,0.0
92232aad,4,329,3.7,4,3,0,0,0.75,6,7.0,-1.0,0.15,3.0,3.2,-0.2,-0.2,0,0,0,0.0
92ffb8f9,1,68,0.8,1,0,0,0,0.0,1,2.0,-1.0,-1.7,0.9,1.5,-0.6,-1.11,0,0,0,0.0
9321b8ed,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
934e1968,2,155,1.7,2,0,0,0,0.5,2,6.0,-4.0,-5.92,1.8,3.8,-2.0,-1.47,0,0,0,0.0
93b891d1,6,470,5.2,5,4,1,0,1.0,5,8.0,-3.0,-0.57,6.1,6.7,-0.6,0.58,0,0,0,0.0
93fffbcf,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
94130fc4,4,239,2.7,3,1,1,1,2.25,6,2.0,4.0,1.68,3.1,3.2,-0.1,0.02,0,0,0,0.0
9469388f,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
94721522,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
947e036f,3,197,2.2,2,2,1,1,1.0,2,5.0,-3.0,-1.2,1.7,4.3,-2.6,-2.07,0,0,0,0.0
94b3ccdb,3,270,3.0,3,3,0,3,0.0,1,6.0,-5.0,-0.67,1.4,5.1,-3.7,-0.72,270,3,3,3.0
94d260aa,2,135,1.5,1,1,1,5,1.6,1,1.0,0.0,0.46,0.6,1.7,-1.1,0.06,0,0,0,0.0
94d628b1,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
94eafdc4,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
951f1739,5,394,4.4,5,1,0,3,2.56,9,6.0,3.0,0.41,4.9,6.1,-1.2,-1.19,0,0,0,0.0
953597a1,5,333,3.7,4,3,1,0,2.4,7,5.0,2.0,0.32,5.0,3.8,1.2,0.66,0,0,0,0.0
95a24690,0,0,0.0,0,0,0,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
95efdac2,3,79,0.9,1,0,2,1,0.67,0,1.0,-1.0,-0.75,0.5,0.3,0.2,0.66,0,0,0,0.0
96094cbc,2,167,1.9,2,0,0,0,0.5,4,5.0,-1.0,-0.54,2.5,2.8,-0.3,-0.03,0,0,0,0.0
962e54cb,10,543,6.0,5,3,5,0,1.75,8,12.0,-4.0,-0.92,9.4,10.4,-1.1,-0.8,0,0,0,0.0
966eea58,5,343,3.8,4,2,1,0,0.6,2,3.0,-1.0,0.65,3.5,6.4,-2.9,-0.86,0,0,0,0.0
96cf436e,5,450,5.0,5,5,0,1,2.0,11,7.0,4.0,1.13,5.2,7.4,-2.2,-0.44,0,0,0,0.0
96cf7b61,0,0,0.0,0,0,0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
96ddfa79,5,449,5.0,5,4,0,0,1.45,7,17.0,-10.0,-2.0,5.4,15.2,-9.8,-0.69,0,0,0,0.0
972aeb2a,2,180,2.0,2,2,0,0,1.0,2,2.0,0.0,0.5,1.5,0.8,0.7,0.49,0,0,0,0.0
97572117,9,721,8.0,8,7,1,0,1.67,10,5.0,5.0,2.65,12.3,6.8,5.6,0.09,0,0,0,0.0
9763a91c,6,267,3.0,3,1,3,0,1.73,7,7.0,0.0,0.99,2.9,6.9,-4.0,-0.49,0,0,0,0.0
9778d8dd,1,90,1.0,1,1,0,1,1.0,2,2.0,0.0,3.0,1.4,1.7,-0.3,1.35,0,0,0,0.0
977ffc24,5,92,1.0,0,0,5,1,1.56,0,0.0,0.0,0.4,0.9,2.0,-1.1,-0.16,0,0,0,0.0
97810d55,6,540,6.0,6,6,0,0,0.83,7,8.0,-1.0,0.0,6.1,11.1,-4.9,0.0,0,0,0,0.0
980522ec,6,244,2.7,2,2,4,0,2.5,6,1.0,5.0,0.32,5.2,0.9,4.4,1.1,0,0,0,0.0
984b3198,3,137,1.5,2,0,1,1,1.33,2,7.0,-5.0,-2.17,2.1,5.7,-3.6,-0.73,0,0,0,0.0
9853c30a,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
98554bfd,2,106,1.2,1,1,1,1,3.0,5,2.0,3.0,2.4,3.7,0.9,2.8,2.46,0,0,0,0.0
98a84572,2,28,0.3,0,0,2,4,0.5,0,0.0,0.0,1.41,0.3,0.2,0.1,0.52,0,0,0,0.0
98b94ef4,1,21,0.2,0,0,1,1,3.0,1,1.0,0.0,0.0,0.7,0.1,0.7,2.46,21,1,0,0.2
9907b1c8,7,501,5.6,6,3,1,0,1.29,10,4.0,6.0,1.37,10.7,5.7,4.9,1.29,0,0,0,0.0
99561157,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9993817f,2,29,0.3,0,0,2,4,0.0,0,1.0,-1.0,-3.52,0.4,1.0,-0.6,-2.24,0,0,0,0.0
9a28eba4,10,625,6.9,7,1,3,0,2.13,12,5.0,7.0,0.51,12.2,7.4,4.8,0.07,0,0,0,0.0
9a8c6673,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9ab16552,8,658,7.3,7,6,1,1,1.62,11,14.0,-3.0,-0.41,12.9,12.3,0.6,-0.2,0,0,0,0.0
9ae645c8,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9af1f9ff,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9b6d9b53,5,450,5.0,5,5,0,1,1.8,9,6.0,3.0,0.6,6.3,6.1,0.2,0.21,0,0,0,0.0
9bd3b683,1,10,0.1,0,0,1,5,1.0,1,0.0,1.0,9.17,0.9,0.1,0.8,6.66,0,0,0,0.0
9bd73cce,2,95,1.1,1,0,1,0,2.25,1,3.0,-2.0,-2.47,0.4,2.6,-2.1,-2.28,0,0,0,0.0
9bf914b4,5,391,4.3,5,2,0,0,1.33,5,9.0,-4.0,-2.13,6.1,9.3,-3.2,0.83,0,0,0,0.0
9c0a65df,5,191,2.1,1,1,4,0,1.29,3,4.0,-1.0,1.85,1.5,4.9,-3.3,0.44,0,0,0,0.0
9c2b4382,5,389,4.3,5,0,0,0,1.43,1,5.0,-4.0,-2.12,6.0,6.1,-0.1,0.42,0,0,0,0.0
9c748401,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9c824717,5,399,4.4,5,2,0,1,2.6,11,2.0,9.0,1.42,7.1,6.0,1.1,-0.08,0,0,0,0.0
9c94165b,4,360,4.0,4,4,0,0,1.75,12,3.0,9.0,1.05,9.2,3.6,5.6,0.09,0,0,0,0.0
9d21da85,9,810,9.0,9,9,0,0,1.56,14,12.0,2.0,-0.78,14.0,12.8,1.2,-1.52,0,0,0,0.0
9d60028d,4,185,2.1,2,1,2,1,3.0,7,3.0,4.0,2.2,3.6,3.6,0.1,-0.49,0,0,0,0.0
9d689a5b,4,196,2.2,3,0,1,0,1.0,1,2.0,-1.0,-0.46,1.2,2.9,-1.7,-0.17,0,0,0,0.0
9d7d5334,4,204,2.3,2,2,2,3,2.25,2,3.0,-1.0,-1.1,2.3,3.9,-1.5,-0.87,0,0,0,0.0
9d971f13,8,565,6.3,8,3,0,0,1.0,10,10.0,0.0,1.74,6.4,8.1,-1.7,2.4,0,0,0,0.0
9dab6e3b,1,90,1.0,1,1,0,6,0.0,1,2.0,-1.0,-2.76,1.5,1.4,0.0,-1.41,90,1,1,1.0
9daeac61,2,171,1.9,2,1,0,1,1.5,3,2.0,1.0,1.5,2.2,0.9,1.3,0.03,0,0,0,0.0
9dbb75ca,5,384,4.3,4,2,1,1,1.6,5,6.0,-1.0,-2.2,6.9,3.5,3.4,-0.99,0,0,0,0.0
9ddb85e8,5,130,1.4,0,0,5,1,1.2,1,7.0,-6.0,-4.59,2.9,2.8,0.2,-0.01,0,0,0,0.0
9df4a7e8,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
9e1577aa,4,202,2.2,2,1,2,2,3.0,6,1.0,5.0,0.9,3.0,0.7,2.4,0.06,0,0,0,0.0
9e49c320,3,47,0.5,0,0,3,0,1.33,2,0.0,2.0,4.56,1.6,1.5,0.1,1.44,0,0,0,0.0
9e525177,5,445,4.9,5,3,0,2,2.4,11,2.0,9.0,0.47,13.3,2.6,10.7,1.58,0,0,0,0.0
9ef884b1,4,103,1.1,0,0,4,4,1.57,3,1.0,2.0,1.31,1.6,0.8,0.9,0.08,0,0,0,0.0
9f84febe,3,264,2.9,3,2,0,0,2.0,3,2.0,1.0,1.32,3.7,7.4,-3.7,-0.56,0,0,0,0.0
9f9c57f0,1,2,0.0,0,0,1,3,1.0,0,0.0,0.0,-0.35,0.0,0.0,0.0,-1.1,0,0,0,0.0
9fa26bc2,3,270,3.0,3,3,0,1,1.0,3,6.0,-3.0,-1.33,2.3,7.7,-5.4,-1.52,270,3,3,3.0
9fb640a8,11,963,10.7,11,9,0,0,2.27,21,8.0,13.0,1.21,17.1,13.0,4.1,3.17,0,0,0,0.0
9fbbcf39,8,648,7.2,7,6,1,2,2.29,13,7.0,6.0,0.04,11.0,7.7,3.3,-0.59,0,0,0,0.0
9fc2531b,1,26,0.3,0,0,1,2,3.0,0,0.0,0.0,0.25,0.8,0.3,0.5,2.56,0,0,0,0.0
9ffdf29a,2,15,0.2,0,0,2,4,2.0,1,0.0,1.0,5.74,0.2,0.0,0.2,1.58,0,0,0,0.0
a0313275,5,450,5.0,5,5,0,0,0.2,2,7.0,-5.0,2.0,4.0,5.7,-1.7,-0.16,0,0,0,0.0
a04e2dd2,8,720,8.0,8,8,0,0,1.71,9,11.0,-2.0,0.0,8.2,10.9,-2.7,0.0,720,8,8,8.0
a08b974a,7,561,6.2,7,3,0,1,2.0,6,5.0,1.0,-2.44,8.7,8.0,0.7,-1.66,0,0,0,0.0
a0b730dc,4,248,2.8,3,0,1,2,1.33,4,3.0,1.0,-0.02,4.0,3.4,0.6,0.73,0,0,0,0.0
a0e9a73d,6,496,5.5,6,1,0,0,0.5,4,10.0,-6.0,-5.18,5.3,6.4,-1.1,-0.39,0,0,0,0.0
a0f9b535,4,315,3.5,4,1,0,0,1.0,4,6.0,-2.0,-0.17,4.4,2.4,2.0,-0.19,0,0,0,0.0
a1232f4e,4,340,3.8,4,3,0,2,3.0,12,1.0,11.0,1.98,9.0,2.1,6.9,0.69,0,0,0,0.0
a165a577,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
a1c5b23e,1,90,1.0,1,1,0,1,3.0,2,1.0,1.0,3.0,1.5,1.6,-0.1,0.56,0,0,0,0.0
a1d5bd30,6,413,4.6,4,1,2,2,2.17,6,2.0,4.0,-1.07,11.3,2.5,8.9,0.94,0,0,0,0.0
a2560346,6,199,2.2,2,0,4,3,2.17,3,2.0,1.0,0.2,3.7,3.3,0.4,-0.12,0,0,0,0.0
a2609621,4,355,3.9,4,3,0,0,1.86,4,8.0,-4.0,-3.23,5.8,5.0,0.8,-0.9,0,0,0,0.0
a26fb8aa,8,720,8.0,8,8,0,0,1.57,16,11.0,5.0,0.0,16.1,10.5,5.5,0.0,0,0,0,0.0
a274dccb,1,12,0.1,0,0,1,1,3.0,0,0.0,0.0,0.25,0.1,0.1,0.0,0.48,0,0,0,0.0
a29b1131,5,393,4.4,5,3,0,0,1.88,7,8.0,-1.0,1.0,5.5,7.0,-1.5,0.09,0,0,0,0.0
a2da58b1,2,94,1.0,1,1,1,1,1.2,1,3.0,-2.0,-0.7,1.3,3.0,-1.7,-0.89,0,0,0,0.0
a372a9f2,6,458,5.1,6,3,0,0,1.0,6,9.0,-3.0,-0.59,6.6,5.5,1.1,-2.85,0,0,0,0.0
a3b03921,8,557,6.2,7,2,1,0,1.75,10,7.0,3.0,-1.38,10.8,6.6,4.3,-1.81,0,0,0,0.0
a40d5a0c,4,187,2.1,2,0,2,2,1.25,3,4.0,-1.0,-1.35,3.1,3.3,-0.2,-0.62,0,0,0,0.0
a45eac1f,2,92,1.0,1,0,1,0,0.5,1,2.0,-1.0,-0.98,1.7,1.6,0.1,0.56,0,0,0,0.0
