id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
1f9a3a04,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
0313a347,2,22,7,0.09,0.29,9.7,0,0,0,2.4,2.4,-0.4,-0.4
8d3c902d,1,7,2,0.14,0.5,11.2,0,0,0,0.7,0.7,0.3,0.3
79c0821a,0,23,4,0.0,0.0,24.3,0,0,0,1.0,1.0,-1.0,-1.0
77cf6852,1,7,3,0.14,0.33,22.8,0,0,0,0.3,0.3,0.7,0.7
c2dfedeb,0,8,2,0.0,0.0,25.1,0,0,0,0.3,0.3,-0.3,-0.3
9dbb75ca,13,42,25,0.24,0.4,14.9,3,3,3,11.7,9.3,1.3,0.7
99813635,1,22,5,0.05,0.2,17.3,0,0,0,1.6,1.6,-0.6,-0.6
abe66106,1,21,9,0.05,0.11,20.4,4,0,0,1.1,1.1,-0.1,-0.1
f4e433d4,1,6,2,0.17,0.5,11.9,0,0,0,0.7,0.7,0.3,0.3
26f6dca8,1,12,3,0.08,0.33,18.4,1,0,0,1.0,1.0,0.0,0.0
119b9a8e,0,6,1,0.0,0.0,13.1,0,0,0,0.8,0.8,-0.8,-0.8
450ab6fc,2,15,3,0.13,0.67,10.6,0,0,0,1.3,1.3,0.7,0.7
321a71a7,0,1,0,0.0,0.0,34.1,0,0,0,0.0,0.0,0.0,0.0
2b471f99,1,19,2,0.05,0.5,24.2,0,0,0,0.7,0.7,0.3,0.3
2628fd2b,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
383e68b1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
efb9215a,0,3,1,0.0,0.0,18.6,0,0,0,0.1,0.1,-0.1,-0.1
f5deef4c,1,4,1,0.25,1.0,6.4,0,0,0,0.6,0.6,0.4,0.4
810e3c74,9,40,20,0.2,0.4,21.4,1,1,2,4.5,2.8,4.5,5.2
b98570d1,0,5,0,0.0,0.0,19.8,0,0,0,0.3,0.3,-0.3,-0.3
bba30585,1,8,3,0.13,0.33,17.4,0,0,0,0.8,0.8,0.2,0.2
8f62b6ee,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
d7553721,1,15,5,0.07,0.2,19.0,1,0,0,1.4,1.4,-0.4,-0.4
e97fd090,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
e97fd090,1,35,8,0.03,0.13,16.6,0,0,0,3.4,3.4,-2.4,-2.4
5a4280b1,0,2,0,0.0,0.0,9.3,0,0,0,0.4,0.4,-0.4,-0.4
9f472354,0,2,1,0.0,0.0,21.3,0,0,0,0.1,0.1,-0.1,-0.1
c0027d2d,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
a2b105e0,0,15,5,0.0,0.0,19.8,1,0,0,1.4,1.4,-1.4,-1.4
7c104bb7,4,68,22,0.06,0.18,17.8,4,0,1,6.3,5.5,-2.3,-1.5
7af88b33,0,2,1,0.0,0.0,21.4,0,0,0,0.1,0.1,-0.1,-0.1
9a9c05db,1,21,4,0.05,0.25,24.9,0,0,0,0.8,0.8,0.2,0.2
c0e27d1a,1,15,2,0.07,0.5,19.0,3,0,0,0.9,0.9,0.1,0.1
6f7d826d,0,26,8,0.0,0.0,23.9,1,0,0,1.2,1.2,-1.2,-1.2
0df2b165,0,19,4,0.0,0.0,23.8,1,0,1,1.9,1.1,-1.9,-1.1
83d074ff,1,24,3,0.04,0.33,22.5,1,0,0,1.3,1.3,-0.3,-0.3
ee38d9c5,8,75,23,0.11,0.35,24.7,13,0,0,3.8,3.8,4.2,4.2
d8931174,2,36,9,0.06,0.22,12.8,0,0,0,2.3,2.2,-0.3,-0.2
892d5bb1,9,58,22,0.16,0.41,17.0,3,0,0,4.7,4.7,4.3,4.3
e3a5814e,0,2,1,0.0,0.0,20.9,0,0,0,0.1,0.1,-0.1,-0.1
e3a5814e,0,10,3,0.0,0.0,23.1,0,0,0,0.6,0.6,-0.6,-0.6
bc0bfc64,3,20,7,0.1,0.29,14.3,0,1,1,4.5,3.7,-1.5,-1.7
