id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1b84dbe1,8.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,3.0,6.0,14.0,7.0,0.0
f179ee11,6.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,2.0,0.0,2.0,5.0,11.0,4.0,1.0
5cef5a64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc90cfbe,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0
ee0da7af,10.0,6.0,8.0,1.0,1.0,7.0,13.0,6.0,0.0,0.0,0.0,5.0,15.0,2.0,1.0
c49afee6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a992676,6.0,4.0,2.0,2.0,2.0,1.0,7.0,6.0,2.0,1.0,1.0,6.0,12.0,2.0,0.0
2649ff32,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
e0921a4f,4.0,3.0,0.0,4.0,0.0,1.0,9.0,8.0,7.0,0.0,7.0,0.0,4.0,1.0,0.0
4c45cdc2,3.0,0.0,2.0,0.0,1.0,1.0,12.0,11.0,7.0,0.0,7.0,1.0,4.0,5.0,0.0
3bb7f478,6.0,5.0,0.0,3.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,6.0,9.0,1.0
e7ef333b,8.0,6.0,4.0,3.0,1.0,5.0,5.0,0.0,2.0,2.0,0.0,10.0,18.0,30.0,0.0
a382462b,5.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,7.0,3.0,0.0
3bb7b8b4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
0562b7f1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65553d96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
4f56170e,3.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,3.0,12.0,15.0,13.0,0.0
981869fc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,5.0,3.0,0.0
