id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
6f806d99,51,28,23,23,5,27,73,46,30,6,24,25,76,10,0
6fbde63a,10,5,5,3,2,2,10,8,3,0,3,6,16,2,0
706a60e1,13,8,4,4,5,4,11,7,6,1,5,6,19,4,0
70c52749,49,31,27,15,7,33,50,17,43,9,34,36,85,70,0
7155e3e1,49,21,25,19,5,15,45,30,25,6,19,47,96,34,0
72a0fb65,52,38,46,6,0,29,40,11,50,33,17,57,109,165,3
72c812f3,63,35,20,34,9,26,50,24,26,7,19,20,83,9,3
741418c3,40,19,17,14,9,14,48,34,16,2,14,14,54,3,0
743fd71f,16,9,5,5,6,2,15,13,6,0,6,4,20,1,1
745ca0a3,54,27,26,23,5,21,54,33,30,0,30,30,84,18,0
74733221,0,0,0,0,0,0,1,1,0,0,0,1,1,6,3
74dc806c,11,7,1,7,3,2,9,7,3,0,3,2,13,0,0
754d5c33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75a63397,15,8,2,8,5,3,10,7,14,2,12,1,16,1,0
7615f332,3,0,3,0,0,3,5,2,1,0,1,0,3,0,0
767212e6,16,11,6,8,2,11,25,14,12,4,8,9,25,10,0
76806215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770d7eb8,22,13,13,8,1,11,22,11,12,6,6,23,45,33,1
775185ae,9,5,3,4,2,2,6,4,6,0,6,6,15,3,0
779847d6,58,36,42,14,2,38,72,34,44,20,24,37,95,155,1
77d7c96f,2,0,1,1,0,0,0,0,0,0,0,2,4,0,0
7909ffa4,12,8,5,6,1,6,31,25,12,3,9,11,23,15,0
792a9d41,6,4,4,2,0,3,6,3,2,0,2,1,7,0,0
79685569,8,5,5,1,2,7,13,6,12,5,7,17,25,19,1
796b1c41,19,11,7,6,6,7,16,9,8,0,8,12,31,1,0
79b2399c,53,28,24,17,12,31,79,48,25,1,24,47,100,32,0
7a0b1e96,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0
7a42d0df,31,20,3,20,8,6,22,16,27,0,27,9,40,24,0
7b075c75,1,0,0,0,1,0,0,0,1,1,0,2,3,2,0
7b9a9e25,14,8,5,5,4,6,21,15,13,2,11,9,23,10,0
7b9c2d84,98,58,39,48,11,38,77,39,36,2,34,23,121,15,1
7c2965bb,20,14,4,13,3,6,27,21,14,3,11,8,28,6,0
7c3ed041,29,18,19,7,3,14,31,17,17,9,8,28,57,65,3
7cbf91b2,4,2,0,2,2,2,2,0,0,0,0,2,6,1,0
7cdda3bf,43,22,21,17,5,16,60,44,29,3,26,16,59,25,1
7cf431a5,5,2,1,3,1,2,2,0,3,0,3,1,6,1,1
7d08063d,35,22,12,16,7,17,49,32,16,3,13,21,56,31,0
7d937aa1,23,14,10,8,5,9,15,6,4,1,3,2,25,1,0
7d9397f8,32,16,5,21,6,9,27,18,21,9,12,18,50,22,1
7d9b37bf,4,3,1,1,2,0,5,5,4,0,4,2,6,2,0
7d9f3d69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e82a78f,20,15,7,11,2,12,47,35,18,4,14,32,52,9,1
7ef972c3,23,15,15,5,3,10,21,11,17,6,11,14,37,32,0
7f622eef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fecbcdb,27,17,19,7,1,19,28,9,7,1,6,19,46,34,0
80556f08,33,22,15,16,2,16,58,42,21,5,16,32,65,42,1
8104e41e,4,3,1,1,2,1,3,2,5,1,4,4,8,1,0
822d51d7,90,51,31,51,8,42,82,40,43,7,36,34,124,14,2
82518f62,76,34,26,41,9,30,64,34,24,4,20,14,90,13,0
8332db56,32,18,19,11,2,20,35,15,22,5,17,24,56,30,1
833ce5f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834b5c4c,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8413ceb1,6,4,5,1,0,4,8,4,2,1,1,2,8,8,0
84c0768a,10,7,6,3,1,6,12,6,5,3,2,14,24,15,1
84d94b91,28,15,9,16,3,15,41,26,10,3,7,13,41,21,1
85613cf0,14,9,0,7,7,2,12,10,5,1,4,2,16,9,0
8577e60a,99,67,43,46,10,33,60,27,50,12,38,78,177,51,0
85847c67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85a44ecc,78,41,33,34,11,39,75,36,29,4,25,33,111,17,0
861227d2,58,34,43,13,2,31,54,23,36,20,16,80,138,146,1
873ce3a2,24,14,15,6,3,13,33,20,14,2,12,6,30,6,0
8746d5d0,25,11,14,10,1,13,26,13,10,3,7,24,49,41,1
87e9c7cd,15,8,9,2,4,7,20,13,9,0,9,4,19,6,0
8802c1d5,15,10,9,5,1,9,26,17,6,0,6,9,24,3,0
881cd6be,7,2,4,2,1,6,10,4,1,0,1,6,13,2,1
8846a40f,29,17,12,15,2,10,40,30,21,4,17,15,44,16,0
885b7aa7,53,32,22,30,1,25,70,45,35,7,28,37,90,40,0
88970207,1,0,1,0,0,0,8,8,2,0,2,2,3,2,0
88c4d190,15,10,9,4,2,7,21,14,14,1,13,8,23,11,0
88f130ed,25,15,16,9,0,16,31,15,13,7,6,19,44,48,1
8a2248b4,1,1,1,0,0,1,3,2,1,0,1,1,2,7,2
8b298f56,20,8,9,8,3,7,31,24,7,0,7,5,25,3,0
8bbe2df5,28,18,11,13,4,12,27,15,14,4,10,26,54,21,0
8bc373ea,15,13,10,5,0,6,10,4,7,4,3,27,42,87,0
8db95f95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e697a8f,7,6,3,4,0,1,8,7,4,0,4,7,14,4,0
8eec784d,15,7,3,9,3,7,14,7,7,0,7,4,19,5,0
8f325097,39,30,27,11,1,20,40,20,20,11,9,26,65,62,0
8f4d116f,16,10,10,4,2,10,30,20,15,8,7,25,41,21,2
8f696594,4,3,0,3,1,1,20,19,11,1,10,5,9,3,0
8fd9996f,21,11,6,11,4,6,14,8,14,6,8,29,50,33,4
90a9cc01,1,1,0,1,0,0,4,4,1,0,1,3,4,2,0
90c99c5c,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
90eb507d,77,43,50,20,7,40,69,29,28,7,21,69,146,92,2
90f87966,40,29,28,10,2,27,33,6,36,23,13,36,76,137,1
91f2da4c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92232aad,58,33,37,17,4,40,62,22,27,9,18,45,103,61,0
923f4dda,4,1,1,3,0,1,3,2,10,1,9,5,9,17,0
9260926b,39,26,18,19,2,15,38,23,14,4,10,23,62,25,0
92b56413,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93b8f9f4,7,4,4,3,0,3,9,6,6,1,5,2,9,3,0
942b4f90,18,9,2,10,6,3,13,10,16,0,16,13,31,3,0
94f8d10c,29,17,19,9,1,17,30,13,29,22,7,44,73,130,0
95192fe4,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0
95981861,0,0,0,0,0,0,1,1,1,0,1,2,2,0,0
95bb6ddc,38,25,14,19,5,15,45,30,17,1,16,14,52,9,0
96726741,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0
96e5168e,19,12,7,8,4,11,17,6,8,1,7,3,22,4,0
972aeb2a,15,9,8,5,2,5,6,1,17,16,1,26,41,80,2
9744ff80,15,11,6,6,3,10,38,28,9,1,8,5,20,8,0
97bfa797,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0
9826ea33,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
9836e892,12,8,5,7,0,5,13,8,9,0,9,3,15,5,0
9980269a,3,1,0,1,2,2,8,6,3,1,2,2,5,12,0
999ceb5f,3,2,1,2,0,1,1,0,1,0,1,0,3,0,0
9ae9eaea,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0
9b398aea,3,2,1,2,0,3,5,2,2,1,1,4,7,1,0
9b40a6ea,80,47,30,44,6,33,74,41,37,10,27,50,130,29,3
9b5237b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b6556d2,15,9,4,7,4,6,22,16,3,0,3,8,23,1,0
