id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
36d9dabe,Thomas Ouwejan,nl NED,DF,Schalke 04,26-162,1996,9.0,549,30,161,223,174,6,549,3,1,33.3,2,66.7,217,1224,510,14,13,1,6,5,231,19,Matches
8b6e0db2,Reece Oxford,eng ENG,DF,Augsburg,24-085,1998,1.0,67,10,47,19,2,0,67,0,0,,0,,24,140,70,0,0,0,1,0,26,0,Matches
15413fa5,Salih Özcan,tr TUR,MF,Dortmund,25-059,1998,14.9,973,32,237,643,96,6,973,11,5,45.5,5,45.5,524,1964,758,5,10,0,13,19,614,19,Matches
66385c46,Levin Öztunalı,de GER,MF,Union Berlin,26-361,1996,0.1,2,0,0,2,1,0,2,0,0,,0,,1,41,41,1,1,0,0,0,0,0,Matches
e82adcab,Exequiel Palacios,ar ARG,MF,Leverkusen,24-157,1998,11.3,886,38,227,534,135,7,886,5,1,20.0,4,80.0,419,1582,660,7,9,1,12,16,595,21,Matches
5dc15574,Miloš Pantović,rs SRB,MF,Union Berlin,26-247,1996,2.0,90,4,26,33,31,7,89,1,0,0.0,0,0.0,44,145,58,1,0,0,2,2,55,3,Matches
13d23b29,Antonios Papadopoulos,de GER,DF,Dortmund,23-182,1999,0.1,21,0,8,12,1,1,21,0,0,,0,,14,97,56,1,0,0,0,0,17,0,Matches
5c50fdbc,Kevin Paredes,us USA,"FW,MF",Wolfsburg,19-308,2003,3.5,144,4,24,57,65,7,144,3,1,33.3,2,66.7,89,561,348,12,4,2,5,1,92,20,Matches
1866b0f1,Marco Pašalić,hr CRO,MF,Dortmund,22-178,2000,0.1,9,0,2,3,5,0,9,1,1,100.0,0,0.0,7,60,53,2,1,0,1,1,8,2,Matches
5c899683,Felix Passlack,de GER,DF,Dortmund,24-286,1998,0.5,30,0,6,17,8,1,30,1,1,100.0,0,0.0,17,49,34,1,1,0,1,0,18,3,Matches
