goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xG,npxG,G__xG,npG__npxG,season,comp,id
1,17,3,294.1,0,0,0,2.0,2.0,-1.0,-1.0,19,FRA,c650629d
3,22,9,312.4,0,0,0,2.3,2.3,0.7,0.7,19,FRA,c693347d
1,7,1,135.8,0,0,0,0.4,0.4,0.6,0.6,19,FRA,c69ef855
3,19,9,190.0,0,0,0,4.4,4.4,-1.4,-1.4,19,FRA,c6ac6579
0,32,4,880.0,5,0,0,1.5,1.5,-1.5,-1.5,19,FRA,c6e5d20f
2,11,3,150.7,0,0,1,2.1,1.3,-0.1,0.7,19,FRA,c76577a0
5,53,17,991.1,0,0,0,4.5,4.4,0.5,0.6,19,FRA,c76b7567
3,16,5,478.4,5,3,4,3.9,0.8,-0.9,-0.8,19,FRA,c801616a
0,21,4,462.0,0,0,0,1.2,1.2,-1.2,-1.2,19,FRA,c8090cb3
1,6,1,156.0,0,0,0,0.6,0.6,0.4,0.4,19,FRA,c8c02ac7
0,2,0,21.6,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,c8c60119
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,c977ef13
1,27,6,594.0,3,0,0,1.8,1.8,-0.8,-0.8,19,FRA,c9e99e49
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,cac76a72
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,cb9ec45d
1,11,4,149.6,0,0,0,1.0,1.0,0.0,0.0,19,FRA,cc77354e
0,1,0,26.4,0,0,0,0.0,0.0,0.0,0.0,19,FRA,ccb1c3af
1,42,12,814.8,1,0,0,2.5,2.5,-1.5,-1.5,19,FRA,ccee698e
0,7,1,88.9,0,0,0,0.6,0.6,-0.6,-0.6,19,FRA,ce492295
1,1,1,9.8,0,0,0,0.3,0.3,0.7,0.7,19,FRA,ce84946a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,cfd41fad
1,19,8,332.5,0,0,0,1.6,1.6,-0.6,-0.6,19,FRA,cfd8dde3
7,26,14,286.0,0,0,0,7.7,7.6,-0.7,-0.6,19,FRA,d14229f3
0,8,1,151.2,0,0,0,0.4,0.4,-0.4,-0.4,19,FRA,d21e361a
0,7,2,300.3,0,0,0,0.2,0.2,-0.2,-0.2,19,FRA,d2448564
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,d29202c2
1,24,2,645.6,1,0,0,0.8,0.8,0.2,0.2,19,FRA,d2aa8ac0
14,116,33,2343.2,5,3,3,15.2,12.8,-1.2,-1.8,19,FRA,d33c706e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,d3ce9f1f
0,14,2,371.0,0,0,0,0.4,0.4,-0.4,-0.4,19,FRA,d4133fa1
3,36,14,673.2,0,0,1,5.5,4.7,-2.5,-1.7,19,FRA,d504b3e1
1,4,2,75.6,0,1,1,1.3,0.5,-0.3,-0.5,19,FRA,d512db65
5,59,19,808.3,0,1,1,9.5,8.7,-4.5,-4.7,19,FRA,d520120b
3,11,3,111.1,0,0,0,2.0,2.0,1.0,1.0,19,FRA,d5f2f82b
1,6,3,108.6,0,0,0,0.4,0.4,0.6,0.6,19,FRA,d63e2912
0,9,3,239.4,1,0,0,0.3,0.3,-0.3,-0.3,19,FRA,d6f88a1d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,d7553721
0,19,4,492.1,0,0,0,0.7,0.7,-0.7,-0.7,19,FRA,d7bf3d19
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,d880dc16
0,16,4,224.0,0,0,0,2.2,2.2,-2.2,-2.2,19,FRA,d8b97bb3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,d8fc044e
1,33,13,528.0,0,0,0,3.8,3.8,-2.8,-2.8,19,FRA,d9a66c60
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,dc366c36
2,4,2,40.0,0,0,0,0.5,0.5,1.5,1.5,19,FRA,dc709ab5
1,7,1,145.6,0,0,0,0.3,0.3,0.7,0.7,19,FRA,dcf7cf44
0,4,2,84.8,0,0,0,0.3,0.3,-0.3,-0.3,19,FRA,dd73120f
0,1,0,26.8,0,0,0,0.0,0.0,0.0,0.0,19,FRA,de40e38c
0,7,3,192.5,0,0,0,0.2,0.2,-0.2,-0.2,19,FRA,de488e56
0,3,1,71.7,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,df819670
0,14,2,403.2,4,0,0,0.6,0.6,-0.6,-0.6,19,FRA,dff153a4
3,22,7,290.4,0,0,0,3.0,3.0,0.0,0.0,19,FRA,e067808c
0,1,0,22.2,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e110ea4b
3,19,7,275.5,0,0,0,2.5,2.5,0.5,0.5,19,FRA,e162b013
0,1,0,29.7,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e1df6989
0,6,3,125.4,0,0,0,0.3,0.3,-0.3,-0.3,19,FRA,e2f9bb5f
0,25,4,257.5,0,0,0,2.3,2.3,-2.3,-2.3,19,FRA,e3d0b0c4
2,12,3,236.4,0,0,0,1.1,1.1,0.9,0.9,19,FRA,e3e05edf
1,5,1,98.0,0,0,0,0.2,0.2,0.8,0.8,19,FRA,e4086af3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e40d028b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e493cff8
1,5,2,117.0,0,0,0,0.6,0.6,0.4,0.4,19,FRA,e4a26a91
0,1,1,4.8,0,0,0,0.2,0.2,-0.2,-0.2,19,FRA,e50623a0
4,28,9,392.0,0,0,0,2.3,2.3,1.7,1.7,19,FRA,e53ab10b
0,8,3,173.6,0,0,0,0.7,0.7,-0.7,-0.7,19,FRA,e54a9890
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e562a02e
0,14,3,126.0,0,0,0,1.3,1.3,-1.3,-1.3,19,FRA,e6777e6b
2,42,8,945.0,4,0,0,2.9,2.9,-0.9,-0.9,19,FRA,e68f2cb4
0,5,0,146.0,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,e6eadfb8
15,88,37,1135.2,1,1,2,17.1,15.5,-2.1,-1.5,19,FRA,e7986081
0,3,0,76.2,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,e8a65bc8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,e8b5ad37
4,40,17,892.0,8,0,0,4.4,4.4,-0.4,-0.4,19,FRA,e90af77c
0,3,0,86.1,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,e97150c0
10,78,24,1287.0,1,0,0,8.5,8.5,1.5,1.5,19,FRA,ea02beaf
1,5,2,111.5,0,0,0,1.0,1.0,0.0,0.0,19,FRA,ea0aa7e0
8,53,19,667.8,0,0,0,4.8,4.8,3.2,3.2,19,FRA,ea0ff634
1,4,2,78.8,0,0,0,0.3,0.3,0.7,0.7,19,FRA,ea540835
0,1,0,7.8,0,0,0,0.1,0.1,-0.1,-0.1,19,FRA,eb78322b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,eba1e557
2,10,4,194.0,0,0,0,0.6,0.6,1.4,1.4,19,FRA,ec400194
0,22,6,279.4,0,0,0,1.8,1.8,-1.8,-1.8,19,FRA,ed0c3318
4,71,15,1704.0,4,1,2,6.0,4.4,-2.0,-1.4,19,FRA,ed45c4a5
0,9,3,217.8,0,0,0,0.3,0.3,-0.3,-0.3,19,FRA,edd1466a
1,16,4,251.2,0,0,0,2.0,2.0,-1.0,-1.0,19,FRA,ef2e5e1a
3,55,14,1474.0,0,0,0,2.2,2.2,0.8,0.8,19,FRA,ef7cd87a
3,28,9,403.2,0,0,0,3.0,3.0,0.0,0.0,19,FRA,ef9c1c95
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,f00de885
4,39,7,955.5,4,2,2,4.4,2.8,-0.4,-0.8,19,FRA,f09a8b75
0,7,1,132.3,0,0,0,0.5,0.5,-0.5,-0.5,19,FRA,f10983ae
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,f18d7ab2
0,39,4,694.2,0,0,0,2.8,2.3,-2.8,-2.3,19,FRA,f1b2365a
0,1,0,33.8,0,0,0,0.0,0.0,0.0,0.0,19,FRA,f3085377
1,25,4,240.0,0,0,0,3.1,3.1,-2.1,-2.1,19,FRA,f323d995
2,34,11,788.8,1,0,0,1.7,1.7,0.3,0.3,19,FRA,f3600c02
1,13,5,237.9,0,0,0,0.9,0.9,0.1,0.1,19,FRA,f3642ba8
2,20,7,426.0,3,0,0,2.2,2.2,-0.2,-0.2,19,FRA,f36c432f
0,7,1,167.3,1,0,0,0.3,0.3,-0.3,-0.3,19,FRA,f4319ee8
0,8,3,280.0,0,0,0,0.6000000000000001,0.6000000000000001,-0.6000000000000001,-0.6000000000000001,19,FRA,f449640d
3,35,15,574.0,0,0,0,3.8,3.8,-0.8,-0.8,19,FRA,f4bc42b1
2,39,11,772.2,0,0,0,3.3,3.3,-1.3,-1.3,19,FRA,f5044e54
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,f54d2149
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,f6db3bd5
0,22,7,574.2,5,0,0,1.0,1.0,-1.0,-1.0,19,FRA,f7691f63
4,43,18,1044.9,9,0,0,2.6,2.6,1.4,1.4,19,FRA,f7b1d4e0
7,51,19,765.0,0,1,1,7.0,6.2,0.0,-0.2,19,FRA,f83c8d6c
0,12,0,232.8,0,0,0,0.6,0.6,-0.6,-0.6,19,FRA,f86ca403
3,24,7,578.4,2,0,0,2.1,2.1,0.9,0.9,19,FRA,fa18c72e
0,12,3,236.4,0,0,0,0.6,0.6,-0.6,-0.6,19,FRA,fbbb9269
0,6,4,126.0,2,0,0,0.3,0.3,-0.3,-0.3,19,FRA,fbf76716
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,fca455cc
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,fcb38f57
7,45,14,774.0,0,2,3,8.3,6.0,-1.3,-1.0,19,FRA,fcbcbd94
1,21,3,233.1,0,0,0,1.8,1.8,-0.8,-0.8,19,FRA,fd2bc67d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,FRA,fe006f82
1,18,6,365.4,0,0,0,0.9,0.9,0.1,0.1,19,FRA,ff0ab48c
0,2,1,21.0,0,0,0,0.6,0.6,-0.6,-0.6,19,FRA,ff3a6a60
3,45,13,864.0,3,0,0,4.1,4.1,-1.1,-1.1,20,FRA,005c0807
0,2,0,50.0,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,007faf7a
1,4,3,79.6,0,0,0,0.4,0.4,0.6,0.6,20,FRA,0118c54c
3,30,10,756.0,4,0,0,1.6,1.4,1.4,1.6,20,FRA,032f894e
0,5,1,98.5,2,0,0,0.5,0.5,-0.5,-0.5,20,FRA,0557ff4f
1,19,6,381.9,1,0,0,2.0,2.0,-1.0,-1.0,20,FRA,05816e19
5,30,14,549.0,0,0,0,3.3,3.3,1.7,1.7,20,FRA,0630eb63
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0670ee51
0,10,3,147.0,0,0,0,0.7,0.7,-0.7,-0.7,20,FRA,06df8256
1,1,1,6.7,0,0,0,0.4,0.4,0.6,0.6,20,FRA,07f73a4f
1,6,2,105.6,0,0,0,0.8,0.8,0.2,0.2,20,FRA,08082af0
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,095e4199
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0984c5d5
0,6,0,140.4,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,0a63446f
0,10,1,201.0,0,0,0,0.7,0.7,-0.7,-0.7,20,FRA,0a89e877
0,12,2,226.8,0,0,0,0.6,0.6,-0.6,-0.6,20,FRA,0aa874f4
10,75,34,1335.0,2,3,3,10.3,7.9,-0.3,-0.9,20,FRA,0b0cbe5b
6,20,12,264.0,1,0,0,4.1,4.1,1.9,1.9,20,FRA,0b4d8274
0,1,1,29.1,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0bb6e193
2,27,9,556.2,0,1,1,3.1,2.3,-1.1,-1.3,20,FRA,0be95d34
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0c291a1a
0,2,1,32.2,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,0cbc8baa
0,1,0,30.3,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0d2158d5
3,20,7,346.0,0,0,0,2.0,2.0,1.0,1.0,20,FRA,0d3585b5
3,18,8,216.0,0,0,0,2.6,2.6,0.4,0.4,20,FRA,0e6bc38c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0eb03d5b
0,16,7,344.0,0,0,0,1.4,1.4,-1.4,-1.4,20,FRA,0f26fd24
0,4,1,118.8,2,0,0,0.1,0.1,-0.1,-0.1,20,FRA,0f52f925
0,16,1,364.8,0,0,0,0.8,0.8,-0.8,-0.8,20,FRA,0f8418aa
1,4,1,94.0,0,0,0,0.2,0.2,0.8,0.8,20,FRA,0f86995c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,0f87f8c2
3,19,6,533.9,4,0,1,1.7,1.0,1.3,2.0,20,FRA,0f9b8301
1,25,5,612.5,5,1,1,2.2,1.4,-1.2,-1.4,20,FRA,1001ae82
0,18,4,401.4,0,0,0,1.0,1.0,-1.0,-1.0,20,FRA,10f0fdd3
3,25,10,360.0,0,1,1,3.3,2.5,-0.3,-0.5,20,FRA,11ced928
0,5,2,141.0,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,11ff3d56
0,9,1,112.5,0,0,0,0.6,0.6,-0.6,-0.6,20,FRA,1232e1dc
1,7,1,58.8,0,0,0,0.9,0.9,0.1,0.1,20,FRA,132a82f1
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,132bb875
0,2,0,12.6,0,0,0,0.3,0.3,-0.3,-0.3,20,FRA,1467af0d
1,4,4,36.4,0,0,0,0.5,0.5,0.5,0.5,20,FRA,14e8e9d7
1,18,3,331.2,0,0,0,2.0,2.0,-1.0,-1.0,20,FRA,16324e1d
1,6,4,60.6,0,0,0,0.9,0.9,0.1,0.1,20,FRA,166a981d
0,4,0,78.4,0,0,0,0.3,0.3,-0.3,-0.3,20,FRA,16aa7d4c
4,49,14,906.5,0,0,2,7.1,5.5,-3.1,-1.5,20,FRA,18ebca4b
2,31,7,672.7,1,0,0,1.9,1.9,0.1,0.1,20,FRA,19a12bed
8,72,22,1512.0,8,1,2,8.3,6.7,-0.3,0.3,20,FRA,19cda00b
0,1,0,16.0,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,19f8e480
1,28,4,546.0,1,0,0,2.4,2.4,-1.4,-1.4,20,FRA,1a4b9094
1,17,4,430.1,7,0,0,1.3,1.3,-0.3,-0.3,20,FRA,1a6f2a66
0,13,5,240.5,0,0,0,1.1,1.1,-1.1,-1.1,20,FRA,1a992676
2,13,3,202.8,0,0,0,1.1,1.1,0.9,0.9,20,FRA,1ad8cb67
1,5,2,106.0,0,0,0,0.3,0.3,0.7,0.7,20,FRA,1b6862e8
0,4,0,35.6,0,0,0,0.6,0.6,-0.6,-0.6,20,FRA,1bab7b66
2,10,5,79.0,0,0,0,1.6,1.6,0.4,0.4,20,FRA,1bfb6fef
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,1d2d5cc8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,1ddbc7ca
1,5,2,70.0,0,0,0,0.4,0.4,0.6,0.6,20,FRA,1ec7e1c5
0,10,2,192.0,0,0,0,0.6,0.6,-0.6,-0.6,20,FRA,20094685
10,64,28,979.2,0,0,2,9.3,7.7,0.7,2.3,20,FRA,2054d037
2,42,10,1087.8,12,0,0,2.5,2.5,-0.5,-0.5,20,FRA,20e73fac
0,15,2,303.0,0,0,0,1.4,1.4,-1.4,-1.4,20,FRA,2145368f
4,38,13,619.4,0,0,0,4.5,4.5,-0.5,-0.5,20,FRA,21f8d950
1,16,4,350.4,0,0,0,0.7,0.7,0.3,0.3,20,FRA,22721b88
2,14,4,348.6,0,0,0,0.8,0.8,1.2,1.2,20,FRA,22bfb57e
1,2,2,39.0,0,0,0,0.1,0.1,0.9,0.9,20,FRA,2306bfde
0,2,0,16.4,0,0,0,0.5,0.5,-0.5,-0.5,20,FRA,23bf644d
3,17,5,306.0,0,0,0,1.9,1.9,1.1,1.1,20,FRA,23c63b7f
0,1,0,29.7,0,0,0,0.0,0.0,0.0,0.0,20,FRA,242b350c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,2434f24a
2,22,7,591.8,0,0,0,0.8,0.8,1.2,1.2,20,FRA,243f4a0b
7,38,17,558.6,0,1,1,5.7,5.0,1.3,1.0,20,FRA,244bc2c8
2,5,4,49.0,0,0,0,1.2,1.2,0.8,0.8,20,FRA,247accfd
1,13,5,293.8,2,0,0,0.6,0.6,0.4,0.4,20,FRA,24eb7ed6
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,254c927d
3,17,6,404.6,1,0,0,0.8,0.8,2.2,2.2,20,FRA,26777636
3,44,8,1025.2,3,1,1,3.8,3.0,-0.8,-1.0,20,FRA,2677a1de
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,26975a92
3,34,11,754.8,2,0,0,1.8,1.8,1.2,1.2,20,FRA,26e4447b
1,8,2,72.8,0,0,0,0.7,0.7,0.3,0.3,20,FRA,275e2c51
1,21,3,451.5,1,0,0,0.9,0.9,0.1,0.1,20,FRA,279ddf6a
1,4,1,88.0,1,0,0,0.3,0.3,0.7,0.7,20,FRA,288e1e13
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,28a65a2c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,28dabd43
0,23,4,460.0,0,0,0,1.2,1.2,-1.2,-1.2,20,FRA,2945f4b7
0,2,0,35.0,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,29c02c9f
4,17,7,175.1,0,0,0,1.9,1.9,2.1,2.1,20,FRA,29d8ad3f
2,24,9,357.6,0,1,2,5.0,3.5,-3.0,-2.5,20,FRA,29ef0f49
1,38,12,934.8,7,1,1,2.7,1.9,-1.7,-1.9,20,FRA,2a657da0
0,4,0,104.4,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,2acf0cd7
0,7,3,161.0,0,0,0,0.7,0.7,-0.7,-0.7,20,FRA,2b1bed19
1,1,0,40.6,0,1,1,0.8,0.0,0.2,0.0,20,FRA,2b3d9aad
0,3,1,50.7,0,0,0,0.3,0.3,-0.3,-0.3,20,FRA,2b9fdeea
0,3,1,63.0,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,2c92d3c0
0,5,3,111.0,0,0,0,0.3,0.3,-0.3,-0.3,20,FRA,2e52206e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,2ee1b96b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,2f965a72
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,2fa2a875
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,3010aefb
5,26,9,418.6,0,0,0,2.9,2.9,2.1,2.1,20,FRA,30144daa
2,18,7,261.0,0,0,0,1.4,1.4,0.6,0.6,20,FRA,3071a619
0,4,1,86.0,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,31a62dc7
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,3225654e
3,19,5,252.7,0,0,0,1.7,1.7,1.3,1.3,20,FRA,32c2d95f
1,19,9,381.9,0,0,0,2.0,2.0,-1.0,-1.0,20,FRA,32f3d97e
0,10,2,215.0,1,0,0,0.5,0.5,-0.5,-0.5,20,FRA,33508c78
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,33887998
5,42,13,844.2,8,1,1,5.2,4.1,-0.2,-0.1,20,FRA,3423f250
1,6,1,101.4,0,0,0,0.8,0.8,0.2,0.2,20,FRA,34bb6fbd
3,6,3,99.6,0,0,0,1.2,1.2,1.8,1.8,20,FRA,3681cfff
3,38,14,809.4,1,0,0,3.4,3.4,-0.4,-0.4,20,FRA,3708e9fa
0,11,4,259.6,0,0,0,0.4,0.4,-0.4,-0.4,20,FRA,375622c5
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,380a15e2
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,38568467
0,1,0,13.9,0,0,0,0.0,0.0,0.0,0.0,20,FRA,38d9ce53
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,3a74f92b
0,4,3,84.8,0,0,0,0.4,0.4,-0.4,-0.4,20,FRA,3b5cd50d
1,22,5,435.6,0,0,0,1.3,1.3,-0.3,-0.3,20,FRA,3befc2b6
0,9,3,216.0,0,0,0,0.5,0.5,-0.5,-0.5,20,FRA,3c6bbbab
0,6,2,135.6,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,3dd738a1
0,1,1,13.6,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,3deb2342
7,53,14,1473.4,20,5,5,6.5,2.6,0.5,-0.6,20,FRA,3e092724
3,27,10,394.2,1,0,0,4.6,4.6,-1.6,-1.6,20,FRA,3eaf8817
4,28,10,434.0,0,0,0,5.0,5.0,-1.0,-1.0,20,FRA,3ef0fa48
2,7,3,95.9,0,0,0,1.3,1.3,0.7,0.7,20,FRA,3ef68782
0,3,0,75.0,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,3f1a7191
0,9,2,93.6,0,0,0,1.2,1.2,-1.2,-1.2,20,FRA,3f5b4635
1,2,1,25.2,0,0,0,0.4,0.4,0.6,0.6,20,FRA,4085f08e
0,3,0,72.9,0,0,0,0.1,0.1,-0.1,-0.1,20,FRA,414e1f69
1,6,3,62.4,0,0,0,0.8,0.8,0.2,0.2,20,FRA,41e7ef1c
0,13,3,176.8,0,0,0,1.0,1.0,-1.0,-1.0,20,FRA,42dcf26d
3,35,13,682.5,1,1,1,4.1,3.3,-1.1,-1.3,20,FRA,42eaa028
18,87,49,1235.4,0,0,0,15.6,15.6,2.4,2.4,20,FRA,42fd9c7f
1,4,1,84.4,0,0,0,0.2,0.2,0.8,0.8,20,FRA,4315f30d
0,6,1,85.2,0,0,0,0.4,0.4,-0.4,-0.4,20,FRA,433dc9a2
1,6,2,123.0,0,0,0,0.3,0.3,0.7,0.7,20,FRA,436a9dd0
12,36,20,352.8,0,0,0,11.7,11.7,0.3,0.3,20,FRA,43b78598
1,20,7,362.0,0,0,0,2.6,2.6,-1.6,-1.6,20,FRA,43e7a164
2,15,5,313.5,0,0,0,1.3,1.3,0.7,0.7,20,FRA,44f8c299
0,7,3,66.5,0,0,0,0.8,0.8,-0.8,-0.8,20,FRA,450e277f
4,39,17,682.5,6,0,0,3.6,3.6,0.4,0.4,20,FRA,45c1c326
8,49,21,656.6,0,1,1,7.2,6.4,0.8,0.6,20,FRA,462475ed
0,8,1,124.8,0,0,0,0.5,0.5,-0.5,-0.5,20,FRA,46750e9c
0,2,0,67.6,0,0,1,0.9,0.1,-0.9,-0.1,20,FRA,468fdbad
2,6,2,93.0,0,0,0,1.1,1.1,0.9,0.9,20,FRA,46907171
0,5,0,80.0,0,0,0,0.3,0.3,-0.3,-0.3,20,FRA,469d3d84
0,1,0,15.7,0,0,0,0.0,0.0,0.0,0.0,20,FRA,46a7b605
1,3,1,83.4,1,0,0,0.1,0.1,0.9,0.9,20,FRA,46d50339
3,29,11,626.4,1,1,1,2.5,1.7,0.5,0.3,20,FRA,46faabfa
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4749367a
0,5,0,108.5,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,475583ff
0,1,0,24.9,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4788cb6b
0,5,2,43.5,0,0,0,0.7,0.7,-0.7,-0.7,20,FRA,47af88b8
3,9,4,124.2,0,2,2,3.3,1.8,-0.3,-0.8,20,FRA,47c609d5
1,10,4,177.0,0,0,0,0.7,0.7,0.3,0.3,20,FRA,48b28bfd
0,3,1,27.6,0,0,0,0.5,0.5,-0.5,-0.5,20,FRA,49070d66
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4914ed4a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4a537185
1,35,16,665.0,0,0,0,3.1,3.1,-2.1,-2.1,20,FRA,4b96c347
2,15,7,258.0,2,0,0,1.2,1.2,0.8,0.8,20,FRA,4be0b467
0,4,2,62.0,0,0,0,0.4,0.4,-0.4,-0.4,20,FRA,4bf69118
0,10,0,232.0,0,0,0,0.4,0.4,-0.4,-0.4,20,FRA,4c4ffacc
0,3,0,27.9,0,0,0,0.5,0.5,-0.5,-0.5,20,FRA,4c700f46
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4c93a97f
2,14,4,298.2,0,0,0,0.6,0.5,1.4,1.5,20,FRA,4e0afc5d
0,7,3,215.6,0,0,0,0.2,0.2,-0.2,-0.2,20,FRA,4e7bfc23
1,8,4,164.0,1,0,0,0.4,0.4,0.6,0.6,20,FRA,4e7d66f8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,4e7db402
0,14,6,543.2,0,0,0,0.8999999999999999,0.8999999999999999,-0.8999999999999999,-0.8999999999999999,20,FRA,4f255115
4,18,8,297.0,0,1,1,3.4,2.6,0.6,0.4,20,FRA,5046b7d4
1,3,1,20.7,0,0,0,0.7,0.7,0.3,0.3,20,FRA,5065d67d
4,28,13,450.8,0,0,0,4.0,4.0,0.0,0.0,20,FRA,509a4ccb
1,17,8,316.2,1,0,0,1.6,1.6,-0.6,-0.6,20,FRA,5148dcc5
0,1,1,21.2,0,0,0,0.0,0.0,0.0,0.0,20,FRA,51c30111
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,51c83a90
1,3,3,37.2,0,0,0,0.5,0.5,0.5,0.5,20,FRA,51dbeea9
4,27,10,283.5,1,1,1,8.7,7.9,-4.7,-4.9,20,FRA,527f063d
0,9,4,196.2,0,0,0,0.9,0.9,-0.9,-0.9,20,FRA,5314e067
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,53283127
0,1,1,27.2,1,0,0,0.1,0.1,-0.1,-0.1,20,FRA,53e585f2
1,6,3,109.2,0,0,0,0.4,0.4,0.6,0.6,20,FRA,54131505
2,13,5,249.6,0,0,0,0.8,0.8,1.2,1.2,20,FRA,542cc80f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,57a46f3f
2,3,3,19.8,0,0,0,0.9,0.9,1.1,1.1,20,FRA,5853ac44
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,586ef3a3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,20,FRA,58ad9383
9,60,23,1398.0,16,3,3,6.4,4.1,2.6,1.9,20,FRA,58ae47b2
1,24,7,444.0,0,0,0,2.1,2.1,-1.1,-1.1,20,FRA,59bf127b
2,43,11,963.2,6,0,0,2.8,2.8,-0.8,-0.8,20,FRA,5b1bf5e3
