sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp,id
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,d28339cb
8,6,0,0,2,0,0,0,0,0,0,0,0,0,22,GER,d2c580ce
10,7,0,2,0,1,0,1,1,0,0,0,0,0,22,GER,d3096421
24,22,0,1,0,0,1,1,1,0,0,0,0,0,22,GER,d3112d86
1,1,0,0,0,0,0,1,1,0,0,0,0,0,22,GER,d4a2533d
32,25,0,2,2,3,0,6,4,0,0,0,2,0,22,GER,d6862409
1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,GER,d686dbc0
70,54,4,9,1,2,0,4,4,0,0,0,0,0,22,GER,d781d855
1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,d9e196bf
9,6,2,0,1,0,0,1,1,0,0,0,0,0,22,GER,da27e268
2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,da76715c
24,19,0,0,3,2,0,1,1,0,0,0,0,0,22,GER,daa78200
1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,GER,db401046
52,43,4,3,0,0,2,6,5,0,0,0,0,1,22,GER,db4ed67b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,db8c8860
8,4,0,1,2,1,0,1,0,0,0,1,0,0,22,GER,dc38e3bc
3,2,0,0,1,0,0,2,1,0,0,1,0,0,22,GER,dc62b55d
49,39,1,3,4,2,0,6,5,0,0,1,0,0,22,GER,dcfb17f4
36,26,1,1,2,4,2,2,1,0,0,1,0,0,22,GER,dd669209
7,5,0,1,0,1,0,0,0,0,0,0,0,0,22,GER,dd676a97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,dd7b6eb8
2,1,0,0,0,1,0,1,0,0,0,0,1,0,22,GER,de4cac2d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,dee3013b
17,9,4,1,2,1,0,1,0,0,0,1,0,0,22,GER,df8e7b62
5,4,0,0,0,0,1,1,1,0,0,0,0,0,22,GER,df9c3473
36,23,9,1,2,1,0,6,5,1,0,0,0,0,22,GER,dfb6490a
11,8,3,0,0,0,0,1,0,1,0,0,0,0,22,GER,dfc85b89
38,27,0,2,5,3,1,6,3,0,0,3,0,0,22,GER,e0b113a7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,e0d515ef
31,28,0,0,2,0,1,1,1,0,0,0,0,0,22,GER,e12b0b5b
31,27,0,0,2,2,0,8,7,0,0,0,1,0,22,GER,e162b013
27,25,0,1,1,0,0,2,2,0,0,0,0,0,22,GER,e21042ae
39,32,1,1,1,2,2,1,1,0,0,0,0,0,22,GER,e26fcca3
20,19,0,1,0,0,0,0,0,0,0,0,0,0,22,GER,e27da244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,e27de4fa
28,25,0,0,2,0,1,2,2,0,0,0,0,0,22,GER,e280527c
28,22,1,2,3,0,0,5,4,0,0,1,0,0,22,GER,e33c06cf
9,8,1,0,0,0,0,0,0,0,0,0,0,0,22,GER,e38f1636
68,46,0,8,11,3,0,6,2,0,2,1,1,0,22,GER,e5478b87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,e547d3cf
33,22,5,1,4,1,0,2,2,0,0,0,0,0,22,GER,e5649a78
13,7,2,0,3,1,0,2,0,0,0,1,1,0,22,GER,e5a35ae9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,e5f63987
29,16,8,3,1,0,1,1,0,1,0,0,0,0,22,GER,e6c15f6e
14,10,0,1,2,0,1,1,0,0,0,1,0,0,22,GER,e6c43eec
33,20,9,1,3,0,0,6,3,2,1,0,0,0,22,GER,e79269bd
28,25,0,0,1,1,1,1,1,0,0,0,0,0,22,GER,e7b899b8
19,18,0,0,0,0,1,0,0,0,0,0,0,0,22,GER,e7d22eae
117,85,10,13,5,3,1,23,15,3,5,0,0,0,22,GER,e7fcf289
26,24,0,1,0,0,1,4,4,0,0,0,0,0,22,GER,e82adcab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,ea003d07
37,28,0,2,4,1,2,6,5,0,0,0,0,1,22,GER,eac044ad
19,13,5,1,0,0,0,0,0,0,0,0,0,0,22,GER,eb61713c
19,13,0,3,1,2,0,1,1,0,0,0,0,0,22,GER,ebac0ace
22,17,0,0,5,0,0,6,5,0,0,1,0,0,22,GER,ed79b7d3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,GER,eec1f7f4
7,5,0,0,1,1,0,0,0,0,0,0,0,0,22,GER,ef233486
37,23,8,1,2,2,1,3,3,0,0,0,0,0,22,GER,f0a37d36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,f168d9b9
46,33,0,3,4,5,1,5,5,0,0,0,0,0,22,GER,f24ea523
92,63,1,14,5,9,0,12,10,0,1,1,0,0,22,GER,f26834c7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,f26dee6b
37,24,7,1,0,3,2,4,3,1,0,0,0,0,22,GER,f27680d9
16,15,0,0,1,0,0,1,1,0,0,0,0,0,22,GER,f2dd9a21
42,32,1,2,5,2,0,2,1,1,0,0,0,0,22,GER,f36c432f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,f4c69aa6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,f4c7c708
19,16,0,0,1,2,0,0,0,0,0,0,0,0,22,GER,f4ec4fd0
50,41,1,0,5,2,1,3,2,0,0,1,0,0,22,GER,f521b80a
61,48,6,1,1,3,2,10,9,0,0,0,0,1,22,GER,f68b64fc
2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,f6bdc830
3,3,0,0,0,0,0,1,1,0,0,0,0,0,22,GER,f76022e7
63,19,40,1,1,2,0,9,3,5,0,0,1,0,22,GER,f7aa75bd
1,1,0,0,0,0,0,1,1,0,0,0,0,0,22,GER,f86cabbd
32,19,2,7,3,1,0,1,1,0,0,0,0,0,22,GER,f86cd5df
12,9,0,1,0,1,1,0,0,0,0,0,0,0,22,GER,f93e6e94
98,75,7,2,11,3,0,17,13,0,0,3,1,0,22,GER,f9446dcd
3,2,0,0,1,0,0,0,0,0,0,0,0,0,22,GER,f956479d
47,25,8,5,4,5,0,2,1,0,0,0,1,0,22,GER,f972644c
11,7,1,1,0,2,0,0,0,0,0,0,0,0,22,GER,f9b1b7bf
6,4,0,0,2,0,0,2,1,0,0,1,0,0,22,GER,f9e7c4ac
25,22,0,2,1,0,0,2,2,0,0,0,0,0,22,GER,f9f92b5f
15,11,2,1,0,0,1,2,2,0,0,0,0,0,22,GER,fa274d97
34,24,0,2,6,2,0,5,3,0,1,0,1,0,22,GER,fa661778
5,3,0,0,0,1,1,0,0,0,0,0,0,0,22,GER,fbbc8e15
22,16,0,3,3,0,0,2,0,0,1,1,0,0,22,GER,fc62fdf4
18,15,0,0,2,1,0,2,1,0,0,0,1,0,22,GER,fcb27134
46,40,1,4,0,1,0,8,6,0,2,0,0,0,22,GER,fd53759d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,GER,fe641c1a
14,6,5,0,1,1,1,1,0,0,0,1,0,0,22,GER,fe888e39
53,41,0,4,5,2,1,8,4,0,1,1,1,1,22,GER,ff182fdc
16,7,4,0,4,0,1,3,1,0,0,2,0,0,22,GER,ff98492b
38,33,1,2,1,1,0,4,4,0,0,0,0,0,22,GER,ffbbc83b
38,27,0,2,3,4,2,8,5,0,1,1,1,0,23,GER,00242b75
30,19,2,2,5,1,1,3,2,0,0,0,0,1,23,GER,00963611
43,32,2,6,2,1,0,0,0,0,0,0,0,0,23,GER,009a4f60
7,6,0,1,0,0,0,1,1,0,0,0,0,0,23,GER,00f518d8
46,31,10,1,2,2,0,5,4,0,0,1,0,0,23,GER,0118c54c
2,2,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,01834aa0
67,53,1,7,2,4,0,11,7,0,1,1,2,0,23,GER,042e8a49
83,66,9,3,4,0,1,14,13,1,0,0,0,0,23,GER,048a1cbc
10,8,0,0,0,2,0,2,1,0,0,0,1,0,23,GER,049751d7
40,27,8,4,0,1,0,6,6,0,0,0,0,0,23,GER,054849d2
44,25,18,0,0,1,0,6,0,6,0,0,0,0,23,GER,056d2d95
10,5,1,4,0,0,0,1,0,0,1,0,0,0,23,GER,05ba9d7c
24,21,1,0,2,0,0,2,2,0,0,0,0,0,23,GER,05d548d8
4,1,1,0,1,1,0,2,1,1,0,0,0,0,23,GER,05e2d5ea
20,10,0,2,5,2,1,3,2,0,0,1,0,0,23,GER,05f99a4a
6,5,1,0,0,0,0,2,1,1,0,0,0,0,23,GER,061e8e23
32,24,0,0,3,2,3,5,4,0,0,1,0,0,23,GER,07c7eb0c
7,5,0,0,0,2,0,0,0,0,0,0,0,0,23,GER,07d3bfec
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,08593525
2,1,0,1,0,0,0,0,0,0,0,0,0,0,23,GER,088ca1bd
34,26,0,0,3,3,2,4,3,0,0,0,1,0,23,GER,091c86e2
39,29,5,0,2,1,2,3,2,0,0,0,1,0,23,GER,099e666f
17,9,8,0,0,0,0,3,1,2,0,0,0,0,23,GER,0a084b35
16,7,2,2,2,3,0,1,0,0,0,1,0,0,23,GER,0a16eb36
2,2,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,0a1cb833
59,32,11,5,3,8,0,10,5,1,2,0,2,0,23,GER,0a3f6cde
44,34,1,2,5,2,0,4,4,0,0,0,0,0,23,GER,0a89e877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,0b45a8d7
64,37,7,11,1,6,2,4,4,0,0,0,0,0,23,GER,0c61c77c
17,13,0,1,1,1,1,2,2,0,0,0,0,0,23,GER,0c7a48f8
27,15,1,1,3,7,0,2,0,0,0,1,1,0,23,GER,0cc5f4a5
69,47,9,6,4,3,0,6,5,1,0,0,0,0,23,GER,0cf778df
8,3,4,0,1,0,0,0,0,0,0,0,0,0,23,GER,0d55d942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,0d8a37c2
39,24,0,9,2,4,0,5,3,0,2,0,0,0,23,GER,0e0102eb
40,31,0,4,4,0,1,5,5,0,0,0,0,0,23,GER,0e6bc38c
51,33,10,3,0,3,2,6,4,1,1,0,0,0,23,GER,0f59a7bf
49,39,0,1,6,3,0,3,2,0,0,1,0,0,23,GER,0fbecd11
32,21,3,3,4,0,1,3,1,0,0,2,0,0,23,GER,1025db8e
27,22,0,1,1,1,2,4,1,0,1,1,0,1,23,GER,10549b49
21,11,0,5,3,2,0,9,7,0,1,1,0,0,23,GER,10745192
21,12,0,1,5,3,0,4,1,0,1,1,1,0,23,GER,1238a3f9
10,7,1,1,0,1,0,3,2,0,0,0,1,0,23,GER,13203c45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,13d23b29
37,24,1,2,3,6,1,6,4,0,1,1,0,0,23,GER,13ddc856
9,4,0,2,2,1,0,2,1,0,0,1,0,0,23,GER,13fe7b69
19,17,0,0,1,0,1,0,0,0,0,0,0,0,23,GER,14a7af33
21,18,2,0,0,0,1,1,1,0,0,0,0,0,23,GER,15413fa5
66,52,4,3,3,4,0,14,11,1,0,1,1,0,23,GER,15b287da
9,9,0,0,0,0,0,3,3,0,0,0,0,0,23,GER,15f24fe7
26,19,4,1,2,0,0,2,2,0,0,0,0,0,23,GER,15f3ec41
7,3,4,0,0,0,0,1,0,1,0,0,0,0,23,GER,17376543
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,1866b0f1
18,12,0,1,0,5,0,4,2,0,0,0,2,0,23,GER,19a967ab
34,26,1,0,2,5,0,0,0,0,0,0,0,0,23,GER,1ae836b1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,1c86aa16
39,33,2,1,3,0,0,7,7,0,0,0,0,0,23,GER,1cbe4984
14,14,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,1d8e9add
26,16,2,0,2,3,3,3,2,0,0,0,0,1,23,GER,1df0c0b9
11,11,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,1e274a0a
4,1,3,0,0,0,0,0,0,0,0,0,0,0,23,GER,1e43fad8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,1f2c7b55
14,12,1,0,0,0,1,3,3,0,0,0,0,0,23,GER,1f3afdcb
21,16,4,0,0,1,0,2,2,0,0,0,0,0,23,GER,1fc4f3d1
23,21,0,0,0,1,1,4,4,0,0,0,0,0,23,GER,1fffae99
18,12,0,0,5,1,0,2,1,0,0,0,1,0,23,GER,20030c06
57,52,0,3,1,0,1,11,11,0,0,0,0,0,23,GER,202b3b68
45,31,13,0,0,0,1,3,3,0,0,0,0,0,23,GER,204dded0
25,18,0,0,6,1,0,4,3,0,0,0,1,0,23,GER,2077ae86
42,37,0,3,1,1,0,3,3,0,0,0,0,0,23,GER,220ace7e
11,4,0,1,2,4,0,3,0,0,0,0,3,0,23,GER,22798128
21,15,0,0,6,0,0,3,1,0,0,2,0,0,23,GER,22919e97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,231c67ff
35,26,4,1,1,3,0,3,2,1,0,0,0,0,23,GER,236f02cd
5,3,0,0,0,0,2,1,1,0,0,0,0,0,23,GER,25ab9c9c
18,11,0,3,2,2,0,3,3,0,0,0,0,0,23,GER,271b8617
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,27270af4
10,9,0,0,0,1,0,1,1,0,0,0,0,0,23,GER,2770726a
12,11,1,0,0,0,0,0,0,0,0,0,0,0,23,GER,277c49ed
120,55,52,1,6,6,0,14,7,4,1,1,1,0,23,GER,2903a856
19,15,0,1,2,1,0,1,1,0,0,0,0,0,23,GER,2979c05a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,29ddfb9c
16,14,1,0,0,1,0,1,1,0,0,0,0,0,23,GER,29f7cfd9
11,8,2,0,0,1,0,0,0,0,0,0,0,0,23,GER,2a29eb9b
83,64,1,7,6,3,2,13,11,0,0,2,0,0,23,GER,2b114be3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,2b83fa49
101,81,0,14,5,1,0,20,16,0,3,1,0,0,23,GER,2c0558b8
14,6,0,1,3,1,3,4,1,0,1,1,0,1,23,GER,2d61d13a
5,4,0,0,0,0,1,0,0,0,0,0,0,0,23,GER,2e77d607
53,35,16,1,1,0,0,4,3,1,0,0,0,0,23,GER,2f3e911a
10,8,0,0,1,1,0,2,2,0,0,0,0,0,23,GER,2f7fec15
16,13,0,1,2,0,0,2,2,0,0,0,0,0,23,GER,302527b2
8,7,0,1,0,0,0,1,1,0,0,0,0,0,23,GER,30261ba1
77,53,17,1,2,3,1,8,6,1,0,1,0,0,23,GER,30941e96
35,29,0,1,0,4,1,6,4,0,1,0,1,0,23,GER,30ae134d
71,56,3,4,2,6,0,13,10,1,0,1,1,0,23,GER,30c220c3
27,15,8,1,1,2,0,5,2,1,1,1,0,0,23,GER,313254a3
14,12,0,0,2,0,0,4,4,0,0,0,0,0,23,GER,33182cb8
9,2,2,0,3,2,0,0,0,0,0,0,0,0,23,GER,33b554b7
10,10,0,0,0,0,0,2,2,0,0,0,0,0,23,GER,346d51d9
46,40,0,1,4,0,1,9,7,0,0,1,0,1,23,GER,34b0387f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,34b54da7
31,23,0,2,3,1,2,6,4,0,0,0,0,2,23,GER,34e12499
11,9,0,0,2,0,0,1,1,0,0,0,0,0,23,GER,34e4343c
16,12,0,1,2,0,1,0,0,0,0,0,0,0,23,GER,35d64857
8,6,0,0,0,1,1,1,1,0,0,0,0,0,23,GER,35f67a30
2,0,0,1,0,0,1,0,0,0,0,0,0,0,23,GER,36578017
41,29,3,1,7,1,0,6,3,1,0,1,1,0,23,GER,36a3ff67
29,25,0,1,2,1,0,4,4,0,0,0,0,0,23,GER,36a59ba4
29,12,16,0,0,0,1,2,0,2,0,0,0,0,23,GER,36d9dabe
10,8,0,0,1,1,0,3,2,0,0,0,1,0,23,GER,3745e8bd
29,20,2,2,5,0,0,2,1,0,0,1,0,0,23,GER,378825c7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,37998008
53,23,7,8,10,4,1,10,2,0,4,3,1,0,23,GER,37dc1a48
53,35,14,2,1,0,1,5,4,1,0,0,0,0,23,GER,37f606f0
16,14,1,0,0,1,0,3,3,0,0,0,0,0,23,GER,3b1ed320
14,6,5,1,0,2,0,0,0,0,0,0,0,0,23,GER,3b61c9ec
28,16,9,1,1,1,0,2,1,1,0,0,0,0,23,GER,3bb625ac
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,3c200e05
65,60,0,1,3,0,1,10,8,0,0,2,0,0,23,GER,3c6089ab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,3eb0f2df
20,17,3,0,0,0,0,1,1,0,0,0,0,0,23,GER,3eeb80e0
61,44,0,4,7,6,0,10,7,0,0,3,0,0,23,GER,3effaa34
7,6,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,41bff4fa
3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,420c18a1
80,55,0,10,5,9,1,10,5,0,2,1,2,0,23,GER,437f2b00
8,7,0,1,0,0,0,0,0,0,0,0,0,0,23,GER,441197b8
52,42,2,3,1,4,0,5,4,0,1,0,0,0,23,GER,442b56fa
12,2,2,0,4,3,1,1,0,1,0,0,0,0,23,GER,44a20f0c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,458e3479
40,32,0,0,4,0,4,2,1,0,0,0,0,1,23,GER,45a03961
4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,45e95f21
29,22,0,0,4,3,0,3,2,0,0,1,0,0,23,GER,462475ed
2,2,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,463503e2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,46750e9c
4,3,1,0,0,0,0,1,1,0,0,0,0,0,23,GER,47064058
16,16,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,48035304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,48780156
115,65,45,1,2,1,1,13,10,2,0,1,0,0,23,GER,49296448
38,33,0,2,1,2,0,1,1,0,0,0,0,0,23,GER,496aeede
38,29,0,5,4,0,0,7,6,0,1,0,0,0,23,GER,49fe9070
2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,4aea5077
18,17,0,0,0,1,0,1,1,0,0,0,0,0,23,GER,4b96c347
41,32,0,2,3,2,2,3,1,0,1,1,0,0,23,GER,4c6facae
6,4,0,1,1,0,0,1,1,0,0,0,0,0,23,GER,4ccd8957
4,1,1,0,1,1,0,0,0,0,0,0,0,0,23,GER,4cd41883
10,9,0,1,0,0,0,0,0,0,0,0,0,0,23,GER,4e204552
70,52,0,2,8,8,0,10,8,0,0,1,1,0,23,GER,4f16405e
4,3,0,0,1,0,0,0,0,0,0,0,0,0,23,GER,4f627629
37,27,0,3,3,3,1,7,5,0,1,1,0,0,23,GER,501055d8
23,16,4,0,3,0,0,0,0,0,0,0,0,0,23,GER,50871bcc
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,5154b2ba
19,17,0,0,1,1,0,2,2,0,0,0,0,0,23,GER,526ea7cc
1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,52afb588
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,53070b63
2,2,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,5360a956
2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,5458f670
43,21,17,2,2,1,0,5,2,3,0,0,0,0,23,GER,54b4dc4e
107,71,23,1,8,1,3,13,4,6,0,2,1,0,23,GER,54e4866f
37,28,3,1,4,1,0,8,6,0,0,2,0,0,23,GER,5521f419
36,16,15,1,0,3,1,6,3,1,1,0,0,1,23,GER,554bcc91
31,21,2,3,1,4,0,5,3,0,1,0,1,0,23,GER,555d5edd
10,10,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,56413b1f
22,18,1,0,1,1,1,2,2,0,0,0,0,0,23,GER,5762be5c
106,80,0,9,7,8,2,14,11,0,1,0,2,0,23,GER,57d88cf9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,57ec75bf
31,18,5,3,3,2,0,3,1,0,0,1,1,0,23,GER,582a5247
5,4,0,0,1,0,0,0,0,0,0,0,0,0,23,GER,591477c9
28,23,0,1,0,0,4,3,2,0,0,0,0,1,23,GER,59e4b92e
24,22,0,1,1,0,0,2,2,0,0,0,0,0,23,GER,5ad50391
6,3,3,0,0,0,0,1,1,0,0,0,0,0,23,GER,5c4bf6ba
21,19,0,0,0,2,0,4,4,0,0,0,0,0,23,GER,5c50fdbc
2,1,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,5c899683
28,21,0,1,3,3,0,2,2,0,0,0,0,0,23,GER,5d4f7d61
35,27,1,0,3,2,2,8,5,0,0,2,1,0,23,GER,5d8e331f
3,2,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,5dc15574
29,21,5,1,1,0,1,4,2,1,0,0,0,1,23,GER,5ddb8f9f
3,2,0,0,0,1,0,1,0,0,0,0,1,0,23,GER,5e080f73
34,24,4,2,4,0,0,4,3,0,0,1,0,0,23,GER,5e66fa06
72,59,3,3,6,1,0,8,5,0,0,2,1,0,23,GER,603cb947
8,8,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,610aa1e9
14,11,1,0,1,1,0,1,0,1,0,0,0,0,23,GER,61590953
19,16,0,0,1,2,0,4,3,0,0,0,1,0,23,GER,6190474d
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,626fab5f
40,31,0,0,3,5,1,7,6,0,0,0,1,0,23,GER,62ab9184
23,17,1,1,1,2,1,0,0,0,0,0,0,0,23,GER,635f2732
90,57,26,4,1,2,0,21,14,4,2,0,1,0,23,GER,638a4d71
18,12,4,0,1,1,0,1,1,0,0,0,0,0,23,GER,65857fdf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,65bf7e2b
1,1,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,66385c46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,663e080e
8,8,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,677da306
4,3,0,0,0,0,1,0,0,0,0,0,0,0,23,GER,689c9cf4
4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,691bef82
7,6,0,0,1,0,0,0,0,0,0,0,0,0,23,GER,69374ff5
3,2,0,1,0,0,0,2,1,0,1,0,0,0,23,GER,697dc00a
4,4,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,699fb8db
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,6a52a6c6
27,21,0,1,3,2,0,3,2,0,0,1,0,0,23,GER,6b8887c2
16,11,2,0,3,0,0,2,1,0,0,1,0,0,23,GER,6bd5cd5d
11,9,0,1,1,0,0,0,0,0,0,0,0,0,23,GER,6c731625
22,15,0,6,1,0,0,7,5,0,2,0,0,0,23,GER,6ce43701
19,12,4,1,1,0,1,1,1,0,0,0,0,0,23,GER,6e17c802
16,13,0,3,0,0,0,1,1,0,0,0,0,0,23,GER,6ec6fde0
26,18,1,5,0,2,0,2,1,0,0,0,1,0,23,GER,6ecbddf6
60,35,0,11,7,4,3,10,5,0,2,2,1,0,23,GER,6f8cd6d0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,706a60e1
47,36,0,1,6,3,1,5,5,0,0,0,0,0,23,GER,70dcf94d
47,35,0,2,6,3,1,6,4,0,0,0,2,0,23,GER,71ec39ef
47,22,19,2,2,2,0,7,3,2,1,1,0,0,23,GER,7242b495
11,9,1,1,0,0,0,0,0,0,0,0,0,0,23,GER,72984eee
9,7,0,1,1,0,0,3,2,0,0,1,0,0,23,GER,73000a79
96,59,2,20,6,9,0,13,7,0,5,0,1,0,23,GER,74f2e748
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,76b2817e
31,18,11,0,0,2,0,8,3,4,0,0,1,0,23,GER,76fa965f
2,1,0,0,1,0,0,0,0,0,0,0,0,0,23,GER,778ccc44
7,4,0,2,1,0,0,0,0,0,0,0,0,0,23,GER,792ffa71
34,29,3,1,0,1,0,3,3,0,0,0,0,0,23,GER,79c90e45
22,17,2,2,0,1,0,3,2,0,1,0,0,0,23,GER,79ca3e23
5,3,0,1,0,1,0,1,0,0,0,0,1,0,23,GER,79f7302a
1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,GER,7aac47fe
2,1,1,0,0,0,0,0,0,0,0,0,0,0,23,GER,7bf9400b
70,49,3,8,7,3,0,6,3,0,0,1,2,0,23,GER,7c56da38
64,41,9,2,5,6,1,8,6,1,0,1,0,0,23,GER,7cd6badb
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,7d31f1cb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,7d3e7da6
57,28,22,3,3,1,0,3,2,1,0,0,0,0,23,GER,7d450ed3
5,5,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,7e12a98d
14,11,0,0,2,1,0,0,0,0,0,0,0,0,23,GER,7e82a78f
2,1,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,7ec723b7
10,9,0,0,0,0,1,1,1,0,0,0,0,0,23,GER,7ed08d5c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,7f609bfc
2,1,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,7f73bdf4
16,13,0,0,2,1,0,2,1,0,0,0,1,0,23,GER,7fa4e703
39,29,6,1,1,2,0,4,4,0,0,0,0,0,23,GER,809940aa
16,9,7,0,0,0,0,2,2,0,0,0,0,0,23,GER,80f36c88
23,19,0,1,2,0,1,0,0,0,0,0,0,0,23,GER,815c314f
29,15,11,1,2,0,0,1,1,0,0,0,0,0,23,GER,826e8b63
12,10,0,1,1,0,0,2,1,0,1,0,0,0,23,GER,829aa60c
8,6,0,1,1,0,0,2,1,0,0,1,0,0,23,GER,834d0be5
3,2,0,0,0,1,0,0,0,0,0,0,0,0,23,GER,83b9c48f
23,20,0,0,2,1,0,0,0,0,0,0,0,0,23,GER,83e1f40e
13,12,0,0,1,0,0,3,2,0,0,1,0,0,23,GER,857a5abe
87,57,23,4,3,0,0,6,6,0,0,0,0,0,23,GER,8593f88c
16,9,3,1,2,1,0,3,2,1,0,0,0,0,23,GER,861e0116
50,35,1,1,7,6,0,5,2,0,0,1,2,0,23,GER,863ff1ee
55,35,6,9,1,4,0,11,7,0,3,0,1,0,23,GER,864163f3
55,38,0,5,3,6,3,4,4,0,0,0,0,0,23,GER,86574238
4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,86adbcc7
11,10,0,0,0,1,0,1,0,0,0,0,1,0,23,GER,86c75897
73,35,33,1,2,2,0,9,4,3,0,1,1,0,23,GER,86e119e0
3,3,0,0,0,0,0,1,1,0,0,0,0,0,23,GER,87436846
2,1,1,0,0,0,0,0,0,0,0,0,0,0,23,GER,8778c910
6,3,1,1,1,0,0,0,0,0,0,0,0,0,23,GER,8779ddf8
50,38,0,2,3,6,1,5,4,0,1,0,0,0,23,GER,877bc844
20,18,0,0,1,0,1,3,3,0,0,0,0,0,23,GER,8872ed17
19,12,2,2,2,1,0,0,0,0,0,0,0,0,23,GER,88d4144a
75,48,3,8,10,3,3,12,8,0,2,0,2,0,23,GER,88e357ef
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,8a6ab963
1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,GER,8b6e0db2
