y_card,r_card,two_y_card,fouls,fouled,offside,pens_won,pens_con,own_goal,recov,aerials_won,aerials_lost,aerials_attempted,season,comp,id
3,0,0,12,21,13,0,0,0,125,3,17,20,20,GER,2903a856
1,1,0,14,5,0,0,0,0,69,2,7,9,20,GER,2979c05a
1,0,0,2,2,0,0,0,0,13,3,4,7,20,GER,2a29eb9b
4,1,0,17,5,0,0,1,0,78,27,13,40,20,GER,2a6cd437
0,0,0,9,16,0,0,0,0,58,14,14,28,20,GER,2b09d998
0,0,0,9,14,1,0,0,0,39,5,11,16,20,GER,2b53f7a5
3,0,0,21,18,17,0,0,0,40,28,69,97,20,GER,2bcc6d52
0,0,0,0,1,0,0,0,0,0,0,0,0,20,GER,2c0558b8
4,0,0,22,13,0,0,1,0,118,75,34,109,20,GER,2d61d13a
5,1,0,18,6,0,0,0,0,134,38,18,56,20,GER,2db2fd7b
0,0,0,0,1,0,0,0,0,12,0,0,0,20,GER,2e7ff968
2,0,0,18,12,2,0,0,0,86,14,21,35,20,GER,2f3e911a
1,0,0,3,3,1,0,0,0,19,2,10,12,20,GER,2ff76adc
3,0,0,8,28,0,0,0,0,88,34,25,59,20,GER,302527b2
2,0,0,12,16,3,0,0,0,73,7,21,28,20,GER,30941e96
3,0,0,18,26,0,0,0,0,79,18,17,35,20,GER,30c220c3
2,0,0,13,16,0,1,0,0,55,44,39,83,20,GER,316162b6
1,0,0,22,17,15,0,0,0,42,7,40,47,20,GER,33144cc5
0,0,0,2,3,0,0,0,0,5,0,1,1,20,GER,33340bd6
0,0,0,9,11,0,0,2,1,75,23,16,39,20,GER,3376a776
9,1,1,45,28,0,0,2,1,214,31,29,60,20,GER,33a95e0a
7,0,0,41,22,0,1,0,0,87,24,25,49,20,GER,33b554b7
4,0,0,8,10,0,0,0,0,68,13,6,19,20,GER,346d51d9
0,0,0,0,2,0,0,0,0,1,0,0,0,20,GER,3489184e
2,0,0,6,19,3,0,0,0,80,4,13,17,20,GER,34a0f5ff
7,0,0,19,13,0,0,0,0,132,66,51,117,20,GER,34b306a1
6,0,0,17,3,0,0,0,0,44,26,31,57,20,GER,34b54da7
0,0,0,6,10,0,0,0,0,28,24,4,28,20,GER,34e12499
1,0,0,25,17,8,0,0,0,24,68,51,119,20,GER,34e4343c
0,0,0,1,1,0,0,0,0,6,2,4,6,20,GER,3588d4fe
3,0,0,16,6,0,0,0,0,78,55,13,68,20,GER,364445b2
1,0,0,17,17,7,0,0,0,52,8,26,34,20,GER,36a3ff67
6,0,0,21,50,2,0,0,0,188,14,29,43,20,GER,36a59ba4
1,1,0,10,8,7,1,0,0,6,17,25,42,20,GER,3745e8bd
8,1,1,27,24,2,0,1,0,109,43,20,63,20,GER,378825c7
1,0,0,2,0,0,0,0,0,2,0,3,3,20,GER,37c213cf
3,0,0,26,15,1,0,0,0,68,8,14,22,20,GER,37f606f0
7,0,0,24,16,0,0,0,0,173,21,23,44,20,GER,384d58d9
0,0,0,3,3,2,0,0,0,4,1,10,11,20,GER,3861d9cc
0,2,0,17,17,6,0,0,0,68,10,15,25,20,GER,3a233281
4,0,0,16,11,0,0,0,0,37,23,17,40,20,GER,3acad81a
7,1,1,19,5,0,0,0,0,113,15,14,29,20,GER,3bb625ac
5,0,0,17,25,11,0,0,0,110,33,51,84,20,GER,3c6089ab
0,0,0,1,3,0,0,1,0,42,8,0,8,20,GER,3cd9e95a
8,1,1,38,24,2,0,0,0,146,17,43,60,20,GER,3eb0f2df
0,0,0,3,3,6,0,0,0,14,7,13,20,20,GER,3eeb80e0
1,0,0,14,21,12,1,0,0,53,38,61,99,20,GER,3effaa34
2,0,0,25,21,2,1,0,0,94,59,46,105,20,GER,3f65898c
3,1,1,15,10,0,0,0,0,44,14,6,20,20,GER,3f7cd8f1
0,0,0,10,6,1,0,0,0,18,2,4,6,20,GER,3faa1780
2,0,0,11,5,0,0,0,0,68,13,14,27,20,GER,4114f306
0,0,0,0,2,0,0,0,0,83,7,0,7,20,GER,420c18a1
0,0,0,0,2,0,0,0,0,26,7,1,8,20,GER,42130443
17,0,0,50,17,0,0,0,0,179,49,47,96,20,GER,431c837b
3,0,0,37,29,6,1,0,0,70,43,46,89,20,GER,437f2b00
3,0,0,17,8,0,0,1,1,145,39,28,67,20,GER,441197b8
5,1,0,33,41,2,0,0,0,180,30,35,65,20,GER,442b56fa
8,1,1,26,5,1,0,0,0,89,40,31,71,20,GER,45954ec7
5,0,0,40,23,2,0,1,1,150,72,36,108,20,GER,45a03961
0,0,0,0,0,0,0,0,0,2,0,0,0,20,GER,45f6f52b
1,0,0,0,8,0,0,0,0,42,8,2,10,20,GER,47064058
5,0,0,22,20,1,0,1,0,169,81,56,137,20,GER,48035304
2,0,0,7,6,0,0,0,0,13,7,8,15,20,GER,482b70ad
6,0,0,27,26,0,0,0,0,63,26,22,48,20,GER,4830e0af
7,0,0,27,45,4,0,0,0,220,26,29,55,20,GER,49296448
4,0,0,31,17,0,1,0,0,95,33,26,59,20,GER,493924a7
0,0,0,4,1,1,0,0,0,1,1,5,6,20,GER,4942dad3
4,0,0,31,22,1,0,0,0,96,25,12,37,20,GER,496aeede
4,0,0,18,29,43,1,0,0,84,8,24,32,20,GER,49fe9070
1,0,0,4,2,0,0,0,0,4,2,2,4,20,GER,49ffe0f2
9,0,0,40,27,0,0,0,0,142,35,37,72,20,GER,4aea5077
1,0,0,5,1,0,0,0,0,24,7,13,20,20,GER,4b6dd263
0,0,0,3,0,1,0,0,0,3,1,1,2,20,GER,4ba886c6
0,0,0,1,0,0,0,0,0,7,3,0,3,20,GER,4bd00a50
2,0,0,37,40,0,0,0,0,106,21,34,55,20,GER,4c6facae
3,0,0,25,18,13,0,0,1,50,18,38,56,20,GER,4d50454e
1,0,0,12,2,0,0,0,0,21,4,4,8,20,GER,4d7faad1
0,0,0,3,3,0,0,0,0,26,2,7,9,20,GER,4e204552
0,0,0,1,0,0,0,0,0,1,0,2,2,20,GER,4e3a947f
2,0,0,10,10,3,0,0,0,9,30,28,58,20,GER,4f16405e
3,0,0,37,40,12,0,0,0,100,14,33,47,20,GER,50871bcc
2,1,1,9,7,12,0,0,0,28,39,33,72,20,GER,50e6dc35
1,0,0,5,6,1,0,0,0,28,2,7,9,20,GER,53070b63
1,0,0,5,1,1,0,0,0,1,1,5,6,20,GER,536cebe5
1,0,0,23,23,7,0,0,0,35,59,59,118,20,GER,53e07d0b
2,0,0,11,4,1,0,0,0,20,11,11,22,20,GER,541127d5
0,0,0,2,2,0,0,0,0,15,6,7,13,20,GER,543ddcaf
4,1,1,24,18,1,0,0,0,131,19,14,33,20,GER,54b4dc4e
0,0,0,2,7,1,0,0,0,14,13,15,28,20,GER,54b6ee79
1,1,0,10,15,6,0,0,0,93,11,18,29,20,GER,54e4866f
1,0,0,2,1,0,0,0,0,15,1,3,4,20,GER,55557b25
3,0,0,27,39,3,1,0,0,140,9,17,26,20,GER,555d5edd
2,0,0,15,44,0,0,0,0,204,14,22,36,20,GER,56413b1f
2,1,0,14,12,0,0,0,0,125,48,30,78,20,GER,565bf0da
1,0,0,11,3,0,1,0,0,17,1,2,3,20,GER,5722eced
0,0,0,0,0,0,0,0,0,5,0,1,1,20,GER,582a5247
0,0,0,3,15,1,0,0,0,26,2,10,12,20,GER,58ce23e5
2,0,0,9,4,0,0,0,0,66,10,9,19,20,GER,5939baa2
8,0,0,36,34,0,0,0,0,155,49,42,91,20,GER,59e4b92e
1,0,0,0,2,0,0,0,0,27,13,2,15,20,GER,5c4bf6ba
3,0,0,16,21,9,0,0,0,18,58,47,105,20,GER,5d4f7d61
9,0,0,52,33,0,1,1,0,203,56,40,96,20,GER,5d8e331f
1,0,0,3,1,2,0,0,0,4,2,5,7,20,GER,5db45ee5
0,0,0,7,5,4,0,0,0,80,25,31,56,20,GER,5ddb8f9f
4,0,0,38,40,2,0,0,0,170,21,11,32,20,GER,5dfc6ad5
2,0,0,4,6,0,0,0,0,34,18,4,22,20,GER,5ed9b537
0,0,0,3,4,0,0,0,0,11,1,4,5,20,GER,5fd5e542
3,0,0,6,19,8,0,0,0,58,9,19,28,20,GER,603cb947
1,0,0,1,2,0,0,0,0,3,1,0,1,20,GER,607d64c6
0,0,0,0,0,0,0,0,0,0,0,0,0,20,GER,60dfc525
1,0,0,6,5,1,0,0,0,61,29,32,61,20,GER,610aa1e9
0,0,0,0,0,0,0,0,0,1,0,0,0,20,GER,612cb8d3
1,0,0,3,0,0,0,0,0,8,0,3,3,20,GER,61fc9685
5,0,0,36,28,11,1,0,0,36,18,26,44,20,GER,625e41b1
3,0,0,17,9,1,0,1,0,65,18,21,39,20,GER,626fab5f
1,0,0,10,18,1,0,0,0,57,11,9,20,20,GER,62ab9184
0,0,0,0,1,0,0,0,0,2,0,0,0,20,GER,62ba5881
5,0,0,48,59,0,0,0,0,139,18,40,58,20,GER,635f2732
3,0,0,5,7,0,0,0,0,29,9,5,14,20,GER,64ba07c0
3,0,0,21,19,31,0,0,0,74,38,47,85,20,GER,64f69877
0,0,0,6,7,0,0,0,0,57,8,5,13,20,GER,652d4c37
1,0,0,25,15,11,1,0,0,107,21,21,42,20,GER,66385c46
2,0,0,17,11,0,0,0,0,31,5,16,21,20,GER,664590fa
3,0,0,14,15,1,0,0,0,123,79,46,125,20,GER,677da306
4,0,0,29,32,1,0,0,0,123,20,14,34,20,GER,69374ff5
2,0,0,15,15,0,0,1,0,132,35,31,66,20,GER,699fb8db
0,0,0,1,2,0,0,0,0,10,0,2,2,20,GER,6bba916f
2,0,0,8,5,3,0,0,0,108,43,44,87,20,GER,6bd5cd5d
2,0,0,28,48,8,0,0,0,111,13,28,41,20,GER,6c6a3300
2,0,0,3,6,0,0,2,0,39,16,12,28,20,GER,6cafd68d
0,0,0,0,0,0,0,0,0,0,0,0,0,20,GER,6cb0211b
1,0,0,7,8,5,0,0,0,11,7,9,16,20,GER,6cc47ae1
2,0,0,8,13,1,0,1,1,72,21,27,48,20,GER,6ec6fde0
8,0,0,41,38,6,1,0,0,147,19,44,63,20,GER,6ecbddf6
3,0,0,52,61,20,1,0,0,98,75,59,134,20,GER,6f8cd6d0
7,1,1,17,5,0,0,1,0,60,21,11,32,20,GER,6fd8a334
1,0,0,18,6,8,0,1,0,51,20,8,28,20,GER,6fe90922
0,0,0,15,15,2,0,0,0,63,20,28,48,20,GER,70678132
5,1,1,34,38,0,0,0,0,129,35,54,89,20,GER,70dcf94d
0,0,0,0,0,1,0,0,0,0,0,1,1,20,GER,7124239e
6,0,0,26,41,1,0,0,0,96,34,27,61,20,GER,7242b495
1,0,0,12,5,0,0,0,0,60,10,9,19,20,GER,73000a79
3,0,0,14,7,0,0,0,0,91,19,25,44,20,GER,7391c2d9
2,0,0,25,34,17,0,0,0,95,27,66,93,20,GER,74c7c2db
3,0,0,5,6,0,0,0,0,17,8,7,15,20,GER,74d70fb5
6,1,0,55,35,3,0,2,0,106,33,25,58,20,GER,76b2817e
0,0,0,1,3,2,0,0,0,15,1,1,2,20,GER,76e5da9d
7,0,0,24,13,0,0,0,0,195,35,37,72,20,GER,77e84962
0,0,0,0,0,0,0,0,0,0,0,0,0,20,GER,78b9e99c
3,0,0,11,21,0,0,0,0,66,63,17,80,20,GER,791abba1
0,0,0,1,3,0,0,0,0,4,0,2,2,20,GER,791af558
0,0,0,0,0,0,0,0,0,1,0,0,0,20,GER,792ffa71
0,0,0,4,21,3,1,0,0,40,18,23,41,20,GER,7961f7aa
2,0,0,30,35,7,0,0,1,78,76,60,136,20,GER,79c90e45
2,0,0,12,11,0,0,0,0,28,5,10,15,20,GER,79ca3e23
0,0,0,7,14,3,0,0,0,55,54,19,73,20,GER,7aac47fe
0,0,0,0,1,0,0,0,0,1,0,0,0,20,GER,7bd5b8fd
4,0,0,14,13,3,0,0,0,17,5,7,12,20,GER,7bf8ad6c
0,0,0,8,4,0,0,1,0,18,0,3,3,20,GER,7c104bb7
1,0,0,1,0,0,0,0,0,12,0,2,2,20,GER,7c3ed041
8,1,0,23,7,2,0,3,0,141,76,31,107,20,GER,7c473e12
2,0,0,24,40,6,1,0,0,80,25,41,66,20,GER,7c56da38
0,0,0,2,2,0,0,0,0,7,1,4,5,20,GER,7ca196eb
4,0,0,21,23,3,1,0,0,79,20,39,59,20,GER,7cd6badb
1,0,0,0,0,0,0,0,0,2,0,0,0,20,GER,7d3e7da6
1,0,0,3,2,1,0,0,0,1,2,4,6,20,GER,7d841904
9,0,0,38,21,0,0,2,0,125,59,49,108,20,GER,7f609bfc
5,1,1,12,4,1,0,1,0,53,32,10,42,20,GER,7f97771d
2,0,0,4,13,0,0,0,0,18,2,8,10,20,GER,7fa4e703
0,0,0,0,2,0,0,0,0,16,4,0,4,20,GER,7fe12375
5,0,0,26,39,8,0,1,0,123,17,31,48,20,GER,809940aa
9,0,0,27,34,1,0,1,0,179,18,20,38,20,GER,80f36c88
3,1,1,17,4,0,0,1,0,107,68,21,89,20,GER,821233cc
5,0,0,13,17,4,0,0,0,180,20,30,50,20,GER,826e8b63
6,0,0,23,13,19,0,0,0,24,42,53,95,20,GER,834d0be5
6,0,0,20,11,0,0,0,0,88,38,20,58,20,GER,8494acc4
2,0,0,20,23,3,1,0,0,141,10,32,42,20,GER,8593f88c
0,0,0,6,4,0,0,0,0,19,5,7,12,20,GER,861e0116
4,0,0,25,11,2,0,0,0,26,36,40,76,20,GER,863ff1ee
0,0,0,5,3,1,0,0,0,25,10,8,18,20,GER,864db10a
2,0,0,19,9,17,0,0,0,60,6,30,36,20,GER,867501bf
8,0,0,52,69,0,0,0,0,213,25,24,49,20,GER,86e119e0
0,0,0,0,2,0,0,0,0,107,8,0,8,20,GER,8778c910
4,0,0,24,22,0,0,0,0,153,42,19,61,20,GER,88d4144a
0,0,0,15,24,16,0,0,0,89,7,18,25,20,GER,88e357ef
2,0,0,6,5,1,0,0,0,31,12,5,17,20,GER,88f130ed
2,0,0,16,22,0,0,0,0,91,8,13,21,20,GER,8954fddc
0,0,0,1,0,0,0,0,0,3,5,0,5,20,GER,89565ac5
2,0,0,11,23,0,0,0,1,119,31,33,64,20,GER,89ac64a6
0,0,0,12,25,10,1,0,0,124,10,21,31,20,GER,8a080a61
0,0,0,1,6,0,0,0,0,9,5,3,8,20,GER,8b6e0db2
9,0,0,63,28,0,0,1,0,157,98,45,143,20,GER,8b8e759d
5,0,0,32,43,17,1,0,0,61,59,52,111,20,GER,8d78e732
2,0,0,13,9,3,0,0,0,22,56,53,109,20,GER,8e235926
5,1,1,25,2,0,0,0,0,56,14,22,36,20,GER,8e58987d
1,0,0,9,5,3,0,0,0,27,2,11,13,20,GER,8eb55dbb
4,0,0,33,24,0,0,0,0,157,25,19,44,20,GER,8f056768
4,0,0,12,24,8,0,0,0,32,46,37,83,20,GER,8f0f2230
6,1,1,24,16,1,0,0,0,187,52,36,88,20,GER,8ff2354e
7,0,0,22,23,1,0,0,0,126,51,63,114,20,GER,90339309
2,0,0,11,11,1,0,0,0,35,0,7,7,20,GER,912e63b5
1,0,0,18,4,1,0,1,0,66,15,15,30,20,GER,92432bc6
2,0,0,21,29,1,0,0,0,61,11,11,22,20,GER,924f9191
5,0,0,34,27,3,0,1,0,100,25,28,53,20,GER,92948149
0,0,0,9,9,0,0,0,0,61,16,16,32,20,GER,93a50d2c
5,0,0,16,36,1,0,0,0,90,7,18,25,20,GER,94c18565
1,0,0,4,1,2,0,0,0,3,2,8,10,20,GER,95a24690
4,0,0,28,24,10,0,0,0,36,49,61,110,20,GER,962e54cb
0,0,0,0,0,0,0,0,0,2,0,0,0,20,GER,9908c518
5,1,1,14,23,1,0,0,1,68,14,15,29,20,GER,99b1d0e6
1,0,0,2,0,1,0,0,0,0,0,2,2,20,GER,99b7584f
0,0,0,20,4,10,0,0,0,40,61,73,134,20,GER,99be8fb5
6,2,1,24,27,1,0,2,0,99,61,33,94,20,GER,99de6b6f
1,0,0,12,19,2,0,0,0,63,9,16,25,20,GER,9a2e0ccc
3,0,0,6,28,0,0,1,0,174,27,32,59,20,GER,9ab16552
1,0,0,2,2,0,0,0,0,2,1,4,5,20,GER,9af1f9ff
3,0,0,10,15,0,0,1,0,57,40,41,81,20,GER,9c2394c9
6,0,0,26,11,0,0,1,0,148,18,25,43,20,GER,9ceb7642
0,0,0,0,2,0,0,0,0,55,2,0,2,20,GER,9d12e142
0,0,0,5,10,5,0,0,0,18,1,7,8,20,GER,9efa1d25
5,0,0,57,65,26,0,0,0,58,89,80,169,20,GER,9f381d8b
0,0,0,0,0,0,0,0,0,0,0,0,0,20,GER,9f77012e
4,1,0,7,10,0,0,0,1,39,10,18,28,20,GER,9f979eb2
2,0,0,18,12,1,0,0,0,41,16,15,31,20,GER,9fec8860
4,0,0,18,6,9,0,0,0,82,24,27,51,20,GER,a0415710
0,0,0,12,20,2,0,0,0,132,21,27,48,20,GER,a167537f
0,0,0,0,0,0,0,0,0,4,1,1,2,20,GER,a2a85828
5,0,0,29,32,5,3,0,0,86,15,34,49,20,GER,a3ddb1b9
1,0,0,6,1,0,0,0,0,75,35,11,46,20,GER,a4effc55
4,0,0,31,40,4,1,0,0,166,33,30,63,20,GER,a4f94a0d
1,0,0,25,29,6,0,0,0,99,58,61,119,20,GER,a53b661f
7,0,0,21,9,1,0,0,0,96,29,47,76,20,GER,a5ae8f8e
0,0,0,2,1,0,0,0,0,1,2,0,2,20,GER,a5ce09f2
2,0,0,12,12,0,0,1,0,46,37,28,65,20,GER,a5ec3ede
5,0,0,14,16,0,0,1,0,60,14,5,19,20,GER,a65ce836
0,0,0,0,1,0,0,0,0,17,1,0,1,20,GER,a70b8345
2,0,0,13,3,0,0,1,0,96,21,26,47,20,GER,a73c8f95
3,0,0,13,9,0,0,1,1,99,23,21,44,20,GER,a7813ac4
0,0,0,2,3,7,0,0,0,4,3,15,18,20,GER,a7a9d95a
2,0,0,22,37,6,0,0,0,45,45,62,107,20,GER,a8d4428b
0,0,0,1,0,0,0,0,0,21,1,0,1,20,GER,a92ab7be
8,0,0,26,8,0,0,0,1,73,31,25,56,20,GER,aad48be9
1,0,0,33,26,9,0,0,0,134,28,58,86,20,GER,ab5b7dc1
0,0,0,4,4,0,0,0,0,38,2,6,8,20,GER,ab700320
1,0,0,0,0,3,0,0,0,7,6,11,17,20,GER,abf0cad0
1,0,0,15,27,2,0,0,0,127,50,14,64,20,GER,ac73ec79
2,0,0,8,0,1,0,0,0,16,4,10,14,20,GER,acc7b7ec
1,0,0,23,4,0,0,0,0,76,19,30,49,20,GER,ad00b1a8
1,0,0,0,2,0,0,0,0,65,8,1,9,20,GER,ad3389d5
1,0,0,10,20,0,0,0,0,26,14,14,28,20,GER,ae44e8e2
0,0,0,0,0,0,0,0,0,3,0,0,0,20,GER,aeaf1bc1
0,1,0,12,24,3,1,0,0,32,5,27,32,20,GER,aeda1f69
3,0,0,13,20,9,0,0,0,89,3,15,18,20,GER,aeed5c06
1,1,0,1,5,0,0,0,1,29,13,0,13,20,GER,afb0c500
4,1,1,25,23,1,0,2,1,156,70,51,121,20,GER,b0a0698b
0,0,0,0,1,1,0,0,0,2,3,5,8,20,GER,b1823b08
4,0,0,36,36,4,0,0,0,225,20,15,35,20,GER,b1cd37e6
2,0,0,29,34,1,0,0,0,163,20,6,26,20,GER,b3325a30
4,0,0,16,11,4,0,0,0,57,38,31,69,20,GER,b3b7f5a6
1,0,0,5,6,0,0,0,0,6,5,1,6,20,GER,b48215cd
5,0,0,62,40,21,0,0,0,89,243,207,450,20,GER,b4cf5806
0,0,0,3,9,1,0,0,0,19,4,10,14,20,GER,b4d90315
0,0,0,25,25,9,0,0,0,67,22,26,48,20,GER,b500b384
0,0,0,7,11,1,0,0,0,41,9,7,16,20,GER,b50ec54b
3,0,0,14,7,0,0,0,0,89,15,31,46,20,GER,b69261a0
1,0,0,8,5,0,0,0,0,41,3,4,7,20,GER,b6a6e0a7
11,1,1,38,16,0,0,0,0,189,94,74,168,20,GER,b77f44a4
0,0,0,0,1,0,0,0,0,1,0,0,0,20,GER,b7828a08
2,1,1,4,3,1,0,0,0,21,2,2,4,20,GER,b797f558
1,0,0,11,2,1,0,0,0,58,2,6,8,20,GER,b825a650
0,0,0,0,1,0,0,0,0,11,4,1,5,20,GER,b82880c6
0,0,0,4,2,0,0,0,0,14,7,1,8,20,GER,b93b7882
1,0,0,0,1,0,0,0,0,5,0,1,1,20,GER,bb25c778
10,0,0,32,33,0,0,1,0,118,33,24,57,20,GER,bb8a42fa
2,0,0,34,21,1,0,0,0,156,46,42,88,20,GER,bbd86530
0,0,0,4,1,0,0,0,0,2,1,0,1,20,GER,bc249af8
4,2,2,24,35,16,0,0,0,73,28,59,87,20,GER,bc6bd723
0,0,0,1,1,0,0,0,0,57,6,2,8,20,GER,bcb2ccd8
4,1,0,29,10,0,0,0,0,152,72,26,98,20,GER,bd142efb
0,0,0,12,10,3,0,0,0,41,11,18,29,20,GER,bd527260
0,0,0,1,0,0,0,0,0,1,0,0,0,20,GER,bd992863
0,0,0,2,1,0,0,0,0,3,1,2,3,20,GER,be42a291
4,0,0,21,26,2,0,0,0,62,38,50,88,20,GER,be5e1c4c
6,0,0,34,39,0,0,0,0,187,36,55,91,20,GER,beb882a8
2,0,0,11,5,4,0,0,0,21,11,26,37,20,GER,beda9675
2,0,0,22,14,6,1,0,0,67,2,4,6,20,GER,bee0bab1
2,0,0,30,42,9,0,0,0,49,25,33,58,20,GER,bf075f6b
1,0,0,0,2,0,0,0,0,30,8,1,9,20,GER,bf9d9070
2,0,0,7,6,0,1,0,0,33,12,8,20,20,GER,c18d22f5
8,1,1,62,19,0,0,0,0,190,22,26,48,20,GER,c1b7847c
9,0,0,22,38,2,0,0,0,181,68,62,130,20,GER,c2009df3
4,0,0,35,18,3,0,0,0,230,47,36,83,20,GER,c2211709
3,0,0,14,22,0,0,1,0,44,16,8,24,20,GER,c3ee18ef
4,0,0,19,13,13,0,0,0,28,27,40,67,20,GER,c3fd9887
1,0,0,0,1,0,0,0,0,14,3,0,3,20,GER,c41f7379
1,0,0,2,0,0,0,0,0,4,9,5,14,20,GER,c46607bf
7,0,0,46,42,19,1,1,0,72,128,94,222,20,GER,c4e87b8b
3,0,0,18,11,1,0,0,0,98,24,28,52,20,GER,c50281a0
1,0,0,4,0,0,0,0,0,17,13,5,18,20,GER,c5224618
2,0,0,6,5,2,0,0,1,47,22,15,37,20,GER,c5fd13e9
0,0,0,1,0,1,0,0,0,2,0,0,0,20,GER,c6608135
0,0,0,0,1,1,0,0,0,13,1,0,1,20,GER,c89e8aae
2,0,0,18,6,0,0,0,0,100,42,29,71,20,GER,c8c60119
0,0,0,2,1,1,0,0,0,3,0,0,0,20,GER,c8cfb04d
4,0,0,37,79,10,1,1,0,111,67,87,154,20,GER,ca618d23
1,0,0,12,14,0,0,0,0,172,40,43,83,20,GER,ca8033cb
0,0,0,0,1,0,0,0,0,1,0,0,0,20,GER,cac55e10
0,0,0,0,0,0,0,0,0,27,4,2,6,20,GER,cbac6ec9
2,0,0,25,24,0,2,0,0,119,30,29,59,20,GER,cc86b9a3
0,0,0,5,1,0,0,0,0,8,2,2,4,20,GER,cce7087c
6,1,1,24,9,7,0,0,0,26,27,25,52,20,GER,cd82452e
1,0,0,0,1,0,0,0,0,50,4,0,4,20,GER,ce17b5eb
3,0,0,4,10,0,0,0,0,23,0,3,3,20,GER,ce2c51c0
0,0,0,4,4,0,0,0,0,28,7,9,16,20,GER,cf623c78
0,0,0,0,0,0,0,0,0,0,0,0,0,20,GER,d01b9ad6
5,0,0,25,41,1,0,0,0,171,58,45,103,20,GER,d1273f09
4,0,0,26,35,4,0,1,0,184,27,38,65,20,GER,d1661819
2,0,0,29,28,1,1,0,0,38,35,53,88,20,GER,d2416c2e
8,1,1,27,13,1,0,0,0,245,54,31,85,20,GER,d248cd8f
0,0,0,5,1,0,0,0,0,10,3,4,7,20,GER,d2c580ce
10,0,0,49,24,0,0,0,0,211,20,28,48,20,GER,d3112d86
0,0,0,17,17,4,0,0,0,91,11,23,34,20,GER,d4a2533d
0,0,0,30,15,1,0,0,0,108,18,23,41,20,GER,d4d0a9ad
1,0,0,12,7,1,0,0,0,49,6,11,17,20,GER,d5575935
3,1,1,8,6,1,0,0,0,27,2,16,18,20,GER,d571df78
0,0,0,4,5,0,0,0,0,20,5,7,12,20,GER,d5980989
1,0,0,46,63,39,2,0,1,89,46,67,113,20,GER,d6862409
0,0,0,0,2,0,0,0,0,9,5,5,10,20,GER,d728acae
4,1,1,25,34,7,0,0,0,212,30,26,56,20,GER,d781d855
0,0,0,5,2,0,0,0,0,11,0,1,1,20,GER,d8f5dc3d
1,0,0,0,3,0,0,0,0,48,5,1,6,20,GER,db401046
1,0,0,12,6,0,0,0,0,45,3,5,8,20,GER,db4ed67b
2,0,0,9,17,9,0,0,0,98,1,12,13,20,GER,dbf053da
0,0,0,0,0,0,0,0,0,5,0,0,0,20,GER,dc29b608
0,0,0,1,1,0,0,1,1,44,4,0,4,20,GER,dc2e4736
2,0,0,0,2,0,0,0,0,29,2,1,3,20,GER,dc366c36
3,0,0,19,13,0,0,0,0,110,7,17,24,20,GER,dc3fa3b5
3,0,0,34,35,5,1,0,0,46,10,24,34,20,GER,dc62b55d
7,0,0,53,52,12,0,0,0,101,17,46,63,20,GER,dc62fbee
2,0,0,16,13,9,0,0,0,36,129,67,196,20,GER,dc90cfbe
6,0,0,33,29,4,0,0,0,113,18,31,49,20,GER,dd669209
0,0,0,2,3,0,0,0,0,6,3,1,4,20,GER,deee6467
3,0,0,17,59,7,1,0,1,139,14,34,48,20,GER,df8e7b62
4,0,0,33,22,14,1,0,0,74,10,23,33,20,GER,dfb6490a
13,1,1,65,37,0,1,0,0,189,46,33,79,20,GER,e0b113a7
6,0,0,40,24,1,0,1,0,150,22,33,55,20,GER,e12b0b5b
4,0,0,37,23,7,0,1,0,149,31,38,69,20,GER,e199d5b0
2,0,0,11,5,0,0,0,0,46,7,11,18,20,GER,e26fcca3
4,0,0,25,10,2,0,0,0,157,74,35,109,20,GER,e27da244
2,0,0,10,23,0,0,0,0,117,22,34,56,20,GER,e27de4fa
4,0,0,20,41,3,0,0,0,217,23,20,43,20,GER,e280527c
0,0,0,0,0,0,0,0,0,6,1,0,1,20,GER,e2d34771
1,0,0,6,4,0,0,0,0,39,15,3,18,20,GER,e33c06cf
5,0,0,24,50,2,0,0,0,200,15,22,37,20,GER,e42d61c7
1,0,0,5,3,3,0,1,0,21,15,22,37,20,GER,e5478b87
3,0,0,29,24,0,0,0,0,110,4,11,15,20,GER,e5649a78
3,0,0,16,11,6,1,0,0,35,12,20,32,20,GER,e5a35ae9
0,0,0,0,0,0,0,0,0,1,0,0,0,20,GER,e5cad51e
2,0,0,9,9,5,0,0,0,14,20,25,45,20,GER,e5f63987
0,0,0,0,1,0,0,0,0,3,0,1,1,20,GER,e6c15f6e
7,1,1,44,14,5,0,2,0,181,63,43,106,20,GER,e6c43eec
1,0,0,16,5,8,0,0,0,27,3,9,12,20,GER,e7199efb
1,0,0,13,3,0,0,0,0,42,2,3,5,20,GER,e7d22eae
3,0,0,19,70,8,1,0,0,118,8,28,36,20,GER,e7d59f4f
0,0,0,7,2,1,0,0,0,26,0,4,4,20,GER,e7fcf289
0,0,0,1,5,0,0,0,0,11,0,0,0,20,GER,e82adcab
2,0,0,14,13,1,0,0,1,34,37,34,71,20,GER,e87ad81a
0,0,0,9,9,0,0,0,0,28,8,12,20,20,GER,e881ed15
0,0,0,0,0,0,0,0,0,4,1,0,1,20,GER,e8fd2e5b
0,0,0,0,0,0,0,0,0,0,0,2,2,20,GER,ea003d07
3,0,0,27,20,0,0,1,0,139,114,62,176,20,GER,ea6bc03a
